Road,Home,Road_score,Home_score,Home_w,margin,Date
Furman,Wofford,58,67,1,-9,2017-01-14
Nevada,Wyoming,89,74,0,15,2017-01-14
UIC,Youngstown State,92,89,0,3,2017-01-14
USC,Colorado,71,68,0,3,2017-01-15
Cincinnati,East Carolina,55,46,0,9,2017-01-15
Siena,Fairfield,63,54,0,9,2017-01-15
Rutgers,Indiana,57,76,1,-19,2017-01-15
George Washington,La Salle,69,79,1,-10,2017-01-15
Missouri State,Loyola (IL),71,77,1,-6,2017-01-15
Georgia Tech,NC State,86,76,0,10,2017-01-15
Drake,Northern Iowa,60,79,1,-19,2017-01-15
Iowa,Northwestern,54,89,1,-35,2017-01-15
Michigan State,Ohio State,67,72,1,-5,2017-01-15
UMass,Rhode Island,77,79,1,-2,2017-01-15
St. Peter's,Rider,71,65,0,6,2017-01-15
McNeese State,Southeastern Louisiana,75,79,1,-4,2017-01-15
SMU,Tulane,80,64,0,16,2017-01-15
Arkansas-Pine Bluff,Alcorn State,64,82,1,-18,2017-01-16
Harvard,Bryant,70,65,0,5,2017-01-16
Marquette,Butler,80,88,1,-8,2017-01-16
Monmouth,Canisius,76,72,0,4,2017-01-16
Norfolk State,Delaware State,75,70,0,5,2017-01-16
Youngstown State,Detroit,71,87,1,-16,2017-01-16
Bethune-Cookman,Florida A&M,82,76,0,6,2017-01-16
Providence,Georgetown,74,56,0,18,2017-01-16
North Carolina Central,Hampton,64,51,0,13,2017-01-16
Maine,Hartford,44,54,1,-10,2017-01-16
Coppin State,Howard,81,72,0,9,2017-01-16
Kansas,Iowa State,76,72,0,4,2017-01-16
Georgia State,Louisiana,101,86,0,15,2017-01-16
Georgia Southern,Louisiana-Monroe,62,60,0,2,2017-01-16
Boston University,Loyola (MD),69,77,1,-8,2017-01-16
Albany (NY),UMBC,77,50,0,27,2017-01-16
Stony Brook,UMass-Lowell,86,75,0,11,2017-01-16
North Carolina A&T,Morgan State,53,82,1,-29,2017-01-16
Vermont,New Hampshire,71,59,0,12,2017-01-16
Marist,Niagara,93,87,0,6,2017-01-16
Syracuse,UNC,68,85,1,-17,2017-01-16
Portland State,Northern Arizona,76,83,1,-7,2017-01-16
Cleveland State,Oakland,76,65,0,11,2017-01-16
Grambling,Prairie View,82,94,1,-12,2017-01-16
Texas-Arlington,South Alabama,89,83,0,6,2017-01-16
Savannah State,South Carolina State,86,82,0,4,2017-01-16
Mississippi Valley State,Southern,81,87,1,-6,2017-01-16
DePaul,St. John's (NY),68,78,1,-10,2017-01-16
Jackson State,Texas Southern,44,67,1,-23,2017-01-16
Texas State,Troy,75,71,0,4,2017-01-16
Green Bay,Valparaiso,56,80,1,-24,2017-01-16
Seton Hall,Villanova,46,76,1,-30,2017-01-16
Creighton,Xavier,72,67,0,5,2017-01-16
Ohio,Akron,68,83,1,-15,2017-01-17
Central Michigan,Ball State,83,98,1,-15,2017-01-17
Texas,Baylor,64,74,1,-10,2017-01-17
New Mexico,Boise State,81,70,0,11,2017-01-17
South Florida,UCF,64,86,1,-22,2017-01-17
Western Michigan,Eastern Michigan,80,86,1,-6,2017-01-17
Wichita State,Evansville,82,65,0,17,2017-01-17
St. Peter's,Fairfield,69,55,0,14,2017-01-17
Vanderbilt,Georgia,68,76,1,-8,2017-01-17
San Diego Christian,Grand Canyon,58,90,1,-32,2017-01-17
Milwaukee,UIC,57,71,1,-14,2017-01-17
Buffalo,Kent State,82,69,0,13,2017-01-17
Iona,Manhattan,82,67,0,15,2017-01-17
Tennessee,Ole Miss,69,80,1,-11,2017-01-17
Kentucky,Mississippi State,88,81,0,7,2017-01-17
San Diego State,UNLV,64,51,0,13,2017-01-17
Pitt,NC State,74,79,1,-5,2017-01-17
Miami (OH),Northern Illinois,58,62,1,-4,2017-01-17
Illinois,Purdue,68,91,1,-23,2017-01-17
St. Bonaventure,Saint Louis,71,52,0,19,2017-01-17
Rider,Siena,68,78,1,-10,2017-01-17
Arkansas,Texas A&M,62,60,0,2,2017-01-17
Bowling Green State,Toledo,73,85,1,-12,2017-01-17
Michigan,Wisconsin,64,68,1,-4,2017-01-17
Missouri,Alabama,56,68,1,-12,2017-01-18
Lafayette,American,57,71,1,-14,2017-01-18
Holy Cross,Army,85,76,0,9,2017-01-18
LSU,Auburn,74,78,1,-4,2017-01-18
Virginia,Boston College,71,54,0,17,2017-01-18
Colgate,Boston University,67,58,0,9,2017-01-18
Illinois State,Bradley,69,49,0,20,2017-01-18
Loyola (MD),Bucknell,63,76,1,-13,2017-01-18
UC-Irvine,Cal Poly,70,48,0,22,2017-01-18
UC-Riverside,Cal State Fullerton,71,63,0,8,2017-01-18
Roosevelt,Chicago State,57,77,1,-20,2017-01-18
Temple,Cincinnati,74,81,1,-7,2017-01-18
Southern Illinois,Drake,84,88,1,-4,2017-01-18
Notre Dame,Florida State,80,83,1,-3,2017-01-18
VCU,Fordham,67,69,1,-2,2017-01-18
Colorado State,Fresno State,57,78,1,-21,2017-01-18
Duquesne,George Washington,63,65,1,-2,2017-01-18
Cal State Northridge,Hawaii,77,80,1,-3,2017-01-18
Missouri State,Indiana State,73,68,0,5,2017-01-18
South Dakota State,IUPUI,83,85,1,-2,2017-01-18
St. Joseph's,UMass,57,62,1,-5,2017-01-18
Central Arkansas,McNeese State,72,82,1,-10,2017-01-18
Lehigh,Navy,72,75,1,-3,2017-01-18
Ohio State,Nebraska,67,66,0,1,2017-01-18
Denver,Omaha,88,97,1,-9,2017-01-18
Air Force,Nevada,76,83,1,-7,2017-01-18
Loyola (IL),Northern Iowa,69,72,1,-3,2017-01-18
Kansas State,Oklahoma State,96,88,0,8,2017-01-18
South Dakota,Oral Roberts,80,90,1,-10,2017-01-18
Indiana,Penn State,78,75,0,3,2017-01-18
Wyoming,San Jose State,80,70,0,10,2017-01-18
Florida,South Carolina,53,57,1,-4,2017-01-18
TCU,Texas Tech,69,75,1,-6,2017-01-18
Tulane,Tulsa,82,89,1,-7,2017-01-18
Georgia Tech,Virginia Tech,61,62,1,-1,2017-01-18
Miami (FL),Wake Forest,79,96,1,-17,2017-01-18
Colorado,Washington,83,85,1,-2,2017-01-18
Utah,Washington State,88,47,0,41,2017-01-18
Oklahoma,West Virginia,89,87,0,2,2017-01-18
Binghamton,Albany (NY),65,84,1,-19,2017-01-19
Morehead State,Austin Peay,89,82,0,7,2017-01-19
Jacksonville State,Belmont,60,77,1,-17,2017-01-19
Pepperdine,BYU,70,99,1,-29,2017-01-19
High Point,Campbell,83,78,0,5,2017-01-19
UNC Wilmington,College of Charleston,65,59,0,6,2017-01-19
Richmond,Dayton,59,75,1,-16,2017-01-19
Northeastern,Delaware,62,69,1,-7,2017-01-19
Northern Arizona,Eastern Washington,62,84,1,-22,2017-01-19
Drexel,Elon,73,93,1,-20,2017-01-19
St. Francis (NY),Fairleigh Dickinson,40,57,1,-17,2017-01-19
Alabama-Birmingham,Florida Atlantic,80,78,0,2,2017-01-19
USC Upstate,Florida Gulf Coast,62,60,0,2,2017-01-19
Middle Tennessee,Florida International,65,52,0,13,2017-01-19
ETSU,Furman,62,75,1,-13,2017-01-19
Towson,Hofstra,86,80,0,6,2017-01-19
Memphis,Houston,70,67,0,3,2017-01-19
Southern Utah,Idaho,67,79,1,-12,2017-01-19
Maryland,Iowa,84,76,0,8,2017-01-19
Lipscomb,Jacksonville,112,95,0,17,2017-01-19
Davidson,La Salle,83,91,1,-8,2017-01-19
Gardner-Webb,Liberty,62,65,1,-3,2017-01-19
UCSB,Long Beach State,76,81,1,-5,2017-01-19
Wagner,LIU-Brooklyn,69,76,1,-7,2017-01-19
Radford,Longwood,72,60,0,12,2017-01-19
Rice,Louisiana Tech,64,74,1,-10,2017-01-19
Clemson,Louisville,60,92,1,-32,2017-01-19
San Diego,Loyola Marymount,69,62,0,7,2017-01-19
New Hampshire,Maine,74,63,0,11,2017-01-19
Eastern Kentucky,Murray State,79,86,1,-7,2017-01-19
Houston Baptist,New Orleans,64,72,1,-8,2017-01-19
Abilene Christian,Nicholls State,59,62,1,-3,2017-01-19
Mercer,UNC Greensboro,66,68,1,-2,2017-01-19
Weber State,North Dakota,77,83,1,-6,2017-01-19
Purdue-Fort Wayne,North Dakota State,83,89,1,-6,2017-01-19
Kennesaw State,North Florida,84,86,1,-2,2017-01-19
Idaho State,Northern Colorado,73,69,0,4,2017-01-19
California,Oregon,63,86,1,-23,2017-01-19
Stanford,Oregon State,62,46,0,16,2017-01-19
Montana,Portland State,79,88,1,-9,2017-01-19
Charleston Southern,Presbyterian,73,52,0,21,2017-01-19
Central Connecticut,Robert Morris,67,74,1,-7,2017-01-19
Montana State,Sacramento State,74,65,0,9,2017-01-19
Mount St. Mary's,Sacred Heart,86,75,0,11,2017-01-19
Bryant,Saint Francis (PA),61,75,1,-14,2017-01-19
Pacific,Saint Mary's,50,62,1,-12,2017-01-19
Siena,St. Peter's,65,77,1,-12,2017-01-19
Lamar,Sam Houston State,65,87,1,-22,2017-01-19
Portland,San Francisco,50,75,1,-25,2017-01-19
Gonzaga,Santa Clara,88,57,0,31,2017-01-19
SIU-Edwardsville,Southeast Missouri State,76,79,1,-3,2017-01-19
Arizona,USC,73,66,0,7,2017-01-19
UConn,SMU,49,69,1,-20,2017-01-19
North Texas,Southern Miss,65,75,1,-10,2017-01-19
NJIT,Stetson,76,82,1,-6,2017-01-19
Hartford,Stony Brook,64,80,1,-16,2017-01-19
Eastern Illinois,UT-Martin,71,82,1,-11,2017-01-19
Tennessee Tech,Tennessee State,80,74,0,6,2017-01-19
Stephen F. Austin,Texas A&M-Corpus Christi,61,58,0,3,2017-01-19
Arizona State,UCLA,80,102,1,-22,2017-01-19
UMass-Lowell,Vermont,67,81,1,-14,2017-01-19
Citadel,Western Carolina,95,100,1,-5,2017-01-19
James Madison,William & Mary,72,73,1,-1,2017-01-19
UNC Asheville,Winthrop,73,76,1,-3,2017-01-19
VMI,Wofford,70,88,1,-18,2017-01-19
Eastern Michigan,Akron,63,70,1,-7,2017-01-20
Yale,Brown,75,74,0,1,2017-01-20
Youngstown State,Green Bay,92,89,0,3,2017-01-20
Fairfield,Iona,89,96,1,-7,2017-01-20
Cleveland State,Milwaukee,62,63,1,-1,2017-01-20
Manhattan,Monmouth,71,82,1,-11,2017-01-20
Oakland,Northern Kentucky,79,70,0,9,2017-01-20
Canisius,Quinnipiac,90,95,1,-5,2017-01-20
Detroit,Wright State,88,106,1,-18,2017-01-20
Southern,Alabama A&M,53,52,0,1,2017-01-21
Alcorn State,Alabama State,78,71,0,7,2017-01-21
LSU,Arkansas,86,99,1,-13,2017-01-21
South Alabama,Little Rock,56,73,1,-17,2017-01-21
Texas Southern,Arkansas-Pine Bluff,70,63,0,7,2017-01-21
Troy,Arkansas State,80,82,1,-2,2017-01-21
Navy,Army,96,80,0,16,2017-01-21
Alabama,Auburn,64,84,1,-20,2017-01-21
Murray State,Austin Peay,81,84,1,-3,2017-01-21
Tennessee Tech,Belmont,70,82,1,-12,2017-01-21
Maryland-Eastern Shore,Bethune-Cookman,82,79,0,3,2017-01-21
UNC,Boston College,90,82,0,8,2017-01-21
Ball State,Bowling Green State,74,79,1,-5,2017-01-21
Boston University,Bucknell,59,70,1,-11,2017-01-21
Western Michigan,Buffalo,54,66,1,-12,2017-01-21
Long Beach State,Cal Poly,98,92,0,6,2017-01-21
Utah Valley,Cal State Bakersfield,65,68,1,-3,2017-01-21
UC-Irvine,Cal State Northridge,105,73,0,32,2017-01-21
UCSB,UC-Riverside,55,65,1,-10,2017-01-21
New Orleans,Central Arkansas,81,63,0,18,2017-01-21
Miami (OH),Central Michigan,92,101,1,-9,2017-01-21
Longwood,Charleston Southern,61,76,1,-15,2017-01-21
Old Dominion,Charlotte,72,74,1,-2,2017-01-21
Samford,Chattanooga,78,82,1,-4,2017-01-21
Loyola (MD),Colgate,49,52,1,-3,2017-01-21
James Madison,College of Charleston,60,73,1,-13,2017-01-21
Cornell,Columbia,67,62,0,5,2017-01-21
Marquette,Creighton,102,94,0,8,2017-01-21
Towson,Delaware,75,58,0,17,2017-01-21
Butler,DePaul,70,69,0,1,2017-01-21
Miami (FL),Duke,58,70,1,-12,2017-01-21
Rhode Island,Duquesne,90,69,0,21,2017-01-21
Southern Utah,Eastern Washington,68,83,1,-15,2017-01-21
William & Mary,Elon,62,71,1,-9,2017-01-21
LIU-Brooklyn,Fairleigh Dickinson,66,83,1,-17,2017-01-21
Vanderbilt,Florida,68,66,0,2,2017-01-21
Middle Tennessee,Florida Atlantic,86,57,0,29,2017-01-21
NJIT,Florida Gulf Coast,71,84,1,-13,2017-01-21
Alabama-Birmingham,Florida International,85,94,1,-9,2017-01-21
Louisville,Florida State,68,73,1,-5,2017-01-21
VMI,Furman,72,89,1,-17,2017-01-21
Presbyterian,Gardner-Webb,61,78,1,-17,2017-01-21
Appalachian State,Georgia Southern,88,92,1,-4,2017-01-21
Coastal Carolina,Georgia State,56,76,1,-20,2017-01-21
Portland,Gonzaga,52,73,1,-21,2017-01-21
Jackson State,Grambling,57,72,1,-15,2017-01-21
Seattle,Grand Canyon,59,61,1,-2,2017-01-21
Dartmouth,Harvard,68,82,1,-14,2017-01-21
UC-Davis,Hawaii,76,70,0,6,2017-01-21
Northeastern,Hofstra,73,78,1,-5,2017-01-21
Northern Arizona,Idaho,49,65,1,-16,2017-01-21
Drake,Illinois State,58,72,1,-14,2017-01-21
Stephen F. Austin,Incarnate Word,68,70,1,-2,2017-01-21
Michigan State,Indiana,75,82,1,-7,2017-01-21
Denver,IUPUI,78,74,0,4,2017-01-21
Kennesaw State,Jacksonville,81,71,0,10,2017-01-21
Texas,Kansas,67,79,1,-12,2017-01-21
West Virginia,Kansas State,75,79,1,-4,2017-01-21
Toledo,Kent State,61,85,1,-24,2017-01-21
South Carolina,Kentucky,69,85,1,-16,2017-01-21
Lafayette,Lehigh,68,75,1,-7,2017-01-21
Winthrop,Liberty,61,48,0,13,2017-01-21
North Texas,Louisiana Tech,57,81,1,-24,2017-01-21
Evansville,Loyola (IL),61,67,1,-6,2017-01-21
Western Kentucky,Marshall,80,94,1,-14,2017-01-21
Fordham,UMass,71,68,0,3,2017-01-21
Northwestern State,McNeese State,78,65,0,13,2017-01-21
Illinois,Michigan,57,66,1,-9,2017-01-21
Wisconsin,Minnesota,78,76,0,2,2017-01-21
Prairie View,Mississippi Valley State,87,72,0,15,2017-01-21
Ole Miss,Missouri,75,71,0,4,2017-01-21
Bradley,Missouri State,62,76,1,-14,2017-01-21
Eastern Kentucky,Morehead State,54,80,1,-26,2017-01-21
Fresno State,Nevada,81,76,0,5,2017-01-21
Air Force,UNLV,85,87,1,-2,2017-01-21
Wyoming,New Mexico,71,78,1,-7,2017-01-21
UMKC,New Mexico State,71,94,1,-23,2017-01-21
Lamar,Nicholls State,87,76,0,11,2017-01-21
Hampton,Norfolk State,62,79,1,-17,2017-01-21
Campbell,UNC Asheville,56,72,1,-16,2017-01-21
Howard,North Carolina A&T,78,63,0,15,2017-01-21
Citadel,UNC Greensboro,72,81,1,-9,2017-01-21
Wake Forest,NC State,93,88,0,5,2017-01-21
Drexel,UNC Wilmington,74,87,1,-13,2017-01-21
Idaho State,North Dakota,64,89,1,-25,2017-01-21
Lipscomb,North Florida,84,90,1,-6,2017-01-21
Weber State,Northern Colorado,74,69,0,5,2017-01-21
Ohio,Northern Illinois,78,69,0,9,2017-01-21
Syracuse,Notre Dame,66,84,1,-18,2017-01-21
Iowa State,Oklahoma,92,87,0,5,2017-01-21
Omaha,Oral Roberts,86,103,1,-17,2017-01-21
Stanford,Oregon,52,69,1,-17,2017-01-21
California,Oregon State,69,58,0,11,2017-01-21
BYU,Pacific,62,47,0,15,2017-01-21
Montana State,Portland State,71,65,0,6,2017-01-21
Penn State,Purdue,52,77,1,-25,2017-01-21
High Point,Radford,61,58,0,3,2017-01-21
Marist,Rider,66,84,1,-18,2017-01-21
Bryant,Robert Morris,59,56,0,3,2017-01-21
Nebraska,Rutgers,64,65,1,-1,2017-01-21
Montana,Sacramento State,83,92,1,-9,2017-01-21
Wagner,Sacred Heart,67,62,0,5,2017-01-21
Central Connecticut,Saint Francis (PA),84,83,0,1,2017-01-21
Penn,St. Joseph's,71,78,1,-7,2017-01-21
Pepperdine,Saint Mary's,65,85,1,-20,2017-01-21
Niagara,St. Peter's,57,55,0,2,2017-01-21
Texas A&M-Corpus Christi,Sam Houston State,62,76,1,-14,2017-01-21
San Francisco,San Diego,60,43,0,17,2017-01-21
Boise State,San Jose State,75,65,0,10,2017-01-21
Loyola Marymount,Santa Clara,63,64,1,-1,2017-01-21
Morgan State,Savannah State,61,74,1,-13,2017-01-21
Delaware State,South Carolina State,64,74,1,-10,2017-01-21
Purdue-Fort Wayne,South Dakota State,67,77,1,-10,2017-01-21
Tulsa,South Florida,79,67,0,12,2017-01-21
Eastern Illinois,Southeast Missouri State,71,83,1,-12,2017-01-21
Houston Baptist,Southeastern Louisiana,71,83,1,-12,2017-01-21
Northern Iowa,Southern Illinois,58,57,0,1,2017-01-21
Houston,SMU,64,85,1,-21,2017-01-21
Rice,Southern Miss,61,58,0,3,2017-01-21
Mount St. Mary's,St. Francis (NY),55,47,0,8,2017-01-21
USC Upstate,Stetson,97,86,0,11,2017-01-21
Mississippi State,Tennessee,74,91,1,-17,2017-01-21
SIU-Edwardsville,UT-Martin,67,75,1,-8,2017-01-21
Jacksonville State,Tennessee State,86,79,0,7,2017-01-21
Georgia,Texas A&M,62,63,1,-1,2017-01-21
Louisiana-Monroe,Texas-Arlington,55,71,1,-16,2017-01-21
Baylor,TCU,62,53,0,9,2017-01-21
UTSA,UTEP,39,59,1,-20,2017-01-21
Chicago State,Texas-Rio Grande Valley,77,85,1,-8,2017-01-21
Louisiana,Texas State,79,73,0,6,2017-01-21
Oklahoma State,Texas Tech,83,64,0,19,2017-01-21
Cincinnati,Tulane,78,61,0,17,2017-01-21
Arizona,UCLA,96,85,0,11,2017-01-21
Colorado State,Utah State,64,56,0,8,2017-01-21
Providence,Villanova,68,78,1,-10,2017-01-21
Georgia Tech,Virginia,49,62,1,-13,2017-01-21
Utah,Washington,94,72,0,22,2017-01-21
Colorado,Washington State,89,91,1,-2,2017-01-21
Mercer,Western Carolina,70,50,0,20,2017-01-21
North Dakota State,Western Illinois,89,57,0,32,2017-01-21
Indiana State,Wichita State,58,84,1,-26,2017-01-21
Maine,Albany (NY),63,81,1,-18,2017-01-22
Stony Brook,Binghamton,67,71,1,-4,2017-01-22
Virginia Tech,Clemson,82,81,0,1,2017-01-22
East Carolina,UConn,65,72,1,-7,2017-01-22
Saint Louis,Dayton,46,67,1,-21,2017-01-22
Wofford,ETSU,72,79,1,-7,2017-01-22
New Hampshire,Hartford,81,56,0,25,2017-01-22
Siena,Manhattan,81,68,0,13,2017-01-22
UMBC,UMass-Lowell,102,86,0,16,2017-01-22
UCF,Memphis,65,70,1,-5,2017-01-22
Youngstown State,Milwaukee,85,94,1,-9,2017-01-22
Fairfield,Monmouth,49,91,1,-42,2017-01-22
Detroit,Northern Kentucky,87,101,1,-14,2017-01-22
Northwestern,Ohio State,74,72,0,2,2017-01-22
George Mason,Richmond,82,77,0,5,2017-01-22
St. John's (NY),Seton Hall,73,86,1,-13,2017-01-22
Arizona State,USC,79,82,1,-3,2017-01-22
UIC,Valparaiso,65,96,1,-31,2017-01-22
La Salle,VCU,52,90,1,-38,2017-01-22
Oakland,Wright State,67,88,1,-21,2017-01-22
Georgetown,Xavier,75,86,1,-11,2017-01-22
Alcorn State,Alabama A&M,81,70,0,11,2017-01-23
Southern,Alabama State,65,79,1,-14,2017-01-23
Troy,Little Rock,78,69,0,9,2017-01-23
Prairie View,Arkansas-Pine Bluff,68,71,1,-3,2017-01-23
South Alabama,Arkansas State,62,74,1,-12,2017-01-23
Norfolk State,Coppin State,74,64,0,10,2017-01-23
NC State,Duke,84,82,0,2,2017-01-23
Maryland-Eastern Shore,Florida A&M,86,79,0,7,2017-01-23
Coastal Carolina,Georgia Southern,80,91,1,-11,2017-01-23
Appalachian State,Georgia State,72,83,1,-11,2017-01-23
Cleveland State,Green Bay,73,83,1,-10,2017-01-23
American,Holy Cross,55,63,1,-8,2017-01-23
Quinnipiac,Iona,74,84,1,-10,2017-01-23
Texas Southern,Mississippi Valley State,89,103,1,-14,2017-01-23
Canisius,Niagara,84,91,1,-7,2017-01-23
Howard,North Carolina Central,39,74,1,-35,2017-01-23
TCU,Oklahoma State,76,89,1,-13,2017-01-23
Gonzaga,Portland,83,64,0,19,2017-01-23
Rider,St. Peter's,51,56,1,-5,2017-01-23
Delaware State,Savannah State,79,94,1,-15,2017-01-23
Morgan State,South Carolina State,77,75,0,2,2017-01-23
Oklahoma,Texas,83,84,1,-1,2017-01-23
Louisiana,Texas-Arlington,71,108,1,-37,2017-01-23
Louisiana-Monroe,Texas State,57,63,1,-6,2017-01-23
San Diego State,Air Force,57,60,1,-3,2017-01-24
Bowling Green State,Central Michigan,76,82,1,-6,2017-01-24
Duquesne,Davidson,60,74,1,-14,2017-01-24
Ball State,Eastern Michigan,88,80,0,8,2017-01-24
Tulane,Houston,51,65,1,-14,2017-01-24
Kansas State,Iowa State,65,70,1,-5,2017-01-24
Villanova,Marquette,72,74,1,-2,2017-01-24
Rutgers,Maryland,55,67,1,-12,2017-01-24
Buffalo,Miami (OH),74,75,1,-1,2017-01-24
Purdue,Michigan State,84,73,0,11,2017-01-24
Drake,Missouri State,72,71,0,1,2017-01-24
Utah State,New Mexico,61,74,1,-13,2017-01-24
Kent State,Northern Illinois,73,66,0,7,2017-01-24
Virginia,Notre Dame,71,54,0,17,2017-01-24
Toledo,Ohio,79,76,0,3,2017-01-24
Louisville,Pitt,106,51,0,55,2017-01-24
Auburn,South Carolina,69,98,1,-29,2017-01-24
St. Joseph's,St. Bonaventure,63,67,1,-4,2017-01-24
Wake Forest,Syracuse,76,81,1,-5,2017-01-24
Kentucky,Tennessee,80,82,1,-2,2017-01-24
Arkansas,Vanderbilt,71,70,0,1,2017-01-24
Kansas,West Virginia,69,85,1,-16,2017-01-24
Akron,Western Michigan,90,80,0,10,2017-01-24
Southern Illinois,Wichita State,45,87,1,-42,2017-01-24
Penn State,Wisconsin,55,82,1,-27,2017-01-24
Vermont,Albany (NY),60,49,0,11,2017-01-25
Navy,American,71,53,0,18,2017-01-25
Washington,Arizona State,75,86,1,-11,2017-01-25
Texas Tech,Baylor,61,65,1,-4,2017-01-25
Hartford,Binghamton,55,76,1,-21,2017-01-25
Nevada,Boise State,76,57,0,19,2017-01-25
Army,Boston University,89,90,1,-1,2017-01-25
Cal State Northridge,UCSB,78,57,0,21,2017-01-25
Bryant,Central Connecticut,65,54,0,11,2017-01-25
SMU,UCF,65,60,0,5,2017-01-25
VMI,Chattanooga,80,64,0,16,2017-01-25
Lehigh,Colgate,76,62,0,14,2017-01-25
San Jose State,Colorado State,72,81,1,-9,2017-01-25
South Dakota State,Denver,82,91,1,-9,2017-01-25
Tulsa,East Carolina,66,69,1,-3,2017-01-25
Belmont,Eastern Illinois,77,64,0,13,2017-01-25
Western Carolina,Furman,37,85,1,-48,2017-01-25
George Washington,George Mason,87,68,0,19,2017-01-25
Creighton,Georgetown,51,71,1,-20,2017-01-25
Alabama,Georgia,80,60,0,20,2017-01-25
Florida State,Georgia Tech,56,78,1,-22,2017-01-25
South Carolina State,Hampton,68,66,0,2,2017-01-25
UC-Riverside,Hawaii,70,64,0,6,2017-01-25
Weber State,Idaho State,85,73,0,12,2017-01-25
Iowa,Illinois,64,76,1,-12,2017-01-25
Indiana State,Illinois State,66,71,1,-5,2017-01-25
IUPUI,Purdue-Fort Wayne,73,103,1,-30,2017-01-25
Stetson,Jacksonville,92,103,1,-11,2017-01-25
NJIT,Kennesaw State,65,71,1,-6,2017-01-25
Penn,La Salle,77,74,0,3,2017-01-25
Bucknell,Lafayette,78,55,0,23,2017-01-25
Texas A&M-Corpus Christi,Lamar,69,66,0,3,2017-01-25
USC Upstate,Lipscomb,77,84,1,-7,2017-01-25
Florida,LSU,106,71,0,35,2017-01-25
Bradley,Loyola (IL),50,70,1,-20,2017-01-25
Holy Cross,Loyola (MD),62,65,1,-3,2017-01-25
Boston College,Miami (FL),77,78,1,-1,2017-01-25
Texas A&M,Ole Miss,80,76,0,4,2017-01-25
Missouri,Mississippi State,74,89,1,-15,2017-01-25
UMass-Lowell,New Hampshire,71,80,1,-9,2017-01-25
Oral Roberts,North Dakota State,71,81,1,-10,2017-01-25
Florida Gulf Coast,North Florida,86,82,0,4,2017-01-25
Evansville,Northern Iowa,54,61,1,-7,2017-01-25
Minnesota,Ohio State,72,78,1,-6,2017-01-25
St. John's (NY),Providence,91,86,0,5,2017-01-25
Rhode Island,Richmond,62,73,1,-11,2017-01-25
UMass,Saint Louis,70,74,1,-4,2017-01-25
ETSU,Samford,96,86,0,10,2017-01-25
Butler,Seton Hall,61,54,0,7,2017-01-25
Western Illinois,South Dakota,55,62,1,-7,2017-01-25
UConn,South Florida,81,60,0,21,2017-01-25
Northwestern State,Southeastern Louisiana,85,71,0,14,2017-01-25
UCLA,USC,76,84,1,-8,2017-01-25
Tennessee State,SIU-Edwardsville,76,56,0,20,2017-01-25
Central Arkansas,Stephen F. Austin,76,78,1,-2,2017-01-25
UMBC,Stony Brook,73,83,1,-10,2017-01-25
Memphis,Temple,66,77,1,-11,2017-01-25
UNC Greensboro,Wofford,74,93,1,-19,2017-01-25
UNLV,Wyoming,65,66,1,-1,2017-01-25
Louisiana Tech,Alabama-Birmingham,70,79,1,-9,2017-01-26
Washington State,Arizona,62,79,1,-17,2017-01-26
UT-Martin,Austin Peay,85,79,0,6,2017-01-26
Cal Poly,UC-Irvine,79,66,0,13,2017-01-26
Cal State Bakersfield,Chicago State,75,59,0,16,2017-01-26
Xavier,Cincinnati,78,86,1,-8,2017-01-26
Oregon State,Colorado,78,85,1,-7,2017-01-26
Hofstra,Drexel,80,81,1,-1,2017-01-26
Florida Atlantic,Florida International,83,65,0,18,2017-01-26
Winthrop,Gardner-Webb,72,70,0,2,2017-01-26
San Diego,Gonzaga,43,79,1,-36,2017-01-26
Charleston Southern,High Point,69,72,1,-3,2017-01-26
Nicholls State,Houston Baptist,80,83,1,-3,2017-01-26
Abilene Christian,Incarnate Word,79,82,1,-3,2017-01-26
Eastern Kentucky,Jacksonville State,57,52,0,5,2017-01-26
UNC Wilmington,James Madison,87,76,0,11,2017-01-26
Cal State Fullerton,Long Beach State,65,76,1,-11,2017-01-26
Liberty,Longwood,93,62,0,31,2017-01-26
Pacific,Loyola Marymount,73,79,1,-6,2017-01-26
St. Peter's,Marist,81,65,0,16,2017-01-26
UTSA,Marshall,71,92,1,-21,2017-01-26
Indiana,Michigan,60,90,1,-30,2017-01-26
Southern Miss,Middle Tennessee,56,72,1,-16,2017-01-26
Grand Canyon,UMKC,77,83,1,-6,2017-01-26
Eastern Washington,Montana,72,60,0,12,2017-01-26
Idaho,Montana State,91,94,1,-3,2017-01-26
Robert Morris,Mount St. Mary's,47,48,1,-1,2017-01-26
Southeast Missouri State,Murray State,75,74,0,1,2017-01-26
McNeese State,New Orleans,56,75,1,-19,2017-01-26
Manhattan,Niagara,70,69,0,1,2017-01-26
Virginia Tech,UNC,72,91,1,-19,2017-01-26
Charlotte,North Texas,82,81,0,1,2017-01-26
Elon,Northeastern,51,49,0,2,2017-01-26
Northern Colorado,Northern Arizona,50,63,1,-13,2017-01-26
Nebraska,Northwestern,61,73,1,-12,2017-01-26
Portland,Pepperdine,60,78,1,-18,2017-01-26
UNC Asheville,Presbyterian,73,47,0,26,2017-01-26
Campbell,Radford,78,61,0,17,2017-01-26
Old Dominion,Rice,80,72,0,8,2017-01-26
LIU-Brooklyn,Sacred Heart,60,57,0,3,2017-01-26
