Road,Home,Road_score,Home_score,Home_w,margin,Date
NJIT,LIU-Brooklyn,49,65,1,-16,2014-12-14
UNC Wilmington,Louisville,57,68,1,-11,2014-12-14
Rutgers,Manhattan,63,55,0,8,2014-12-14
West Virginia,Marshall,69,66,0,3,2014-12-14
Longwood,UMBC,53,58,1,-5,2014-12-14
Oakland,Michigan State,61,87,1,-26,2014-12-14
Montana,Milwaukee,58,73,1,-15,2014-12-14
Colgate,New Hampshire,57,63,1,-6,2014-12-14
Wofford,NC State,55,54,0,1,2014-12-14
Cincinnati-Clermont,Northern Kentucky,53,107,1,-54,2014-12-14
Mississippi Valley State,Northwestern,49,101,1,-52,2014-12-14
North Carolina A&T,Old Dominion,48,85,1,-37,2014-12-14
Western Michigan,Pacific,80,72,0,8,2014-12-14
George Washington,Penn State,51,64,1,-13,2014-12-14
Portland,Sacramento State,80,75,0,5,2014-12-14
Mitchell,Sacred Heart,68,104,1,-36,2014-12-14
St. Peter's,Seton Hall,52,67,1,-15,2014-12-14
Coastal Carolina,South Carolina State,57,43,0,14,2014-12-14
Chicago State,Southern Illinois,50,65,1,-15,2014-12-14
Fordham,St. John's (NY),53,74,1,-21,2014-12-14
North Texas,Stephen F. Austin,48,59,1,-11,2014-12-14
Louisiana Tech,Syracuse,69,71,1,-2,2014-12-14
Butler,Tennessee,55,67,1,-12,2014-12-14
Prairie View,Texas Tech,51,79,1,-28,2014-12-14
Wagner,Vermont,47,61,1,-14,2014-12-14
Temple,Villanova,62,85,1,-23,2014-12-14
Alabama A&M,Virginia Tech,55,65,1,-10,2014-12-14
Samford,Wake Forest,68,86,1,-18,2014-12-14
Eastern Washington,Washington,77,81,1,-4,2014-12-14
Miami (OH),Wright State,59,68,1,-9,2014-12-14
Montana State,Wyoming,61,70,1,-9,2014-12-14
Troy,Austin Peay,70,73,1,-3,2014-12-15
Mount Vernon Nazarene,Cleveland State,40,86,1,-46,2014-12-15
Jackson State,Drake,66,76,1,-10,2014-12-15
Elon,Duke,62,75,1,-13,2014-12-15
Appalachian State,Georgia Tech,57,70,1,-13,2014-12-15
Texas Southern,Gonzaga,54,94,1,-40,2014-12-15
Bethune-Cookman,Grand Canyon,50,60,1,-10,2014-12-15
IUPUI,Howard,47,57,1,-10,2014-12-15
UT-Martin,UIC,81,78,0,3,2014-12-15
Champion Baptist,Lamar,54,128,1,-74,2014-12-15
North Carolina Central,Memphis,47,81,1,-34,2014-12-15
Virginia Wise,Norfolk State,49,88,1,-39,2014-12-15
Tennessee Tech,North Florida,82,80,0,2,2014-12-15
Missouri State,Oral Roberts,61,80,1,-19,2014-12-15
Grambling,Oregon State,43,71,1,-28,2014-12-15
South Alabama,Pepperdine,68,78,1,-10,2014-12-15
Cal Poly,San Francisco,78,71,0,7,2014-12-15
Northwest University,Seattle,58,84,1,-26,2014-12-15
Georgia Southern,South Florida,68,63,0,5,2014-12-15
UTSA,Texas A&M-Corpus Christi,73,60,0,13,2014-12-15
Oakland,Arizona,64,101,1,-37,2014-12-16
Drexel,Buffalo,70,80,1,-10,2014-12-16
College of Charleston,Charlotte,85,90,1,-5,2014-12-16
Northern Kentucky,Chattanooga,81,93,1,-12,2014-12-16
ETSU,Eastern Kentucky,63,60,0,3,2014-12-16
Stetson,Florida Atlantic,69,79,1,-10,2014-12-16
Houston Baptist,Houston,76,83,1,-7,2014-12-16
Truman State,Indiana State,68,78,1,-10,2014-12-16
UNC Asheville,Jacksonville State,55,64,1,-9,2014-12-16
American,La Salle,68,66,0,2,2014-12-16
Susquehanna,Lafayette,66,91,1,-25,2014-12-16
Central Baptist,Louisiana-Monroe,53,78,1,-25,2014-12-16
Arizona State,Marquette,71,78,1,-7,2014-12-16
King (TN),Marshall,76,90,1,-14,2014-12-16
Louisiana State-Alexandria,McNeese State,68,84,1,-16,2014-12-16
Dartmouth,Mercer,67,51,0,16,2014-12-16
UC-Irvine,Morgan State,62,63,1,-1,2014-12-16
Arkansas-Monticello,Nicholls State,75,81,1,-6,2014-12-16
UNC,UNC Greensboro,79,56,0,23,2014-12-16
Akron,North Dakota State,46,55,1,-9,2014-12-16
Mississippi Valley State,Northern Illinois,64,71,1,-7,2014-12-16
Oral Roberts,Oklahoma,53,85,1,-32,2014-12-16
Middle Tennessee,Oklahoma State,44,68,1,-24,2014-12-16
Samford,Presbyterian,81,71,0,10,2014-12-16
Johnson & Wales (NC),Radford,54,92,1,-38,2014-12-16
Northern Arizona,Saint Mary's,73,71,0,2,2014-12-16
Eastern Washington,Sam Houston State,52,76,1,-24,2014-12-16
Champion Baptist,Southern,50,114,1,-64,2014-12-16
Tennessee State,Southern Illinois,58,65,1,-7,2014-12-16
Lipscomb,Texas,61,106,1,-45,2014-12-16
Southeastern Louisiana,UTEP,62,80,1,-18,2014-12-16
Savannah State,Tulane,67,75,1,-8,2014-12-16
Western Carolina,Vanderbilt,79,99,1,-20,2014-12-16
Belmont,VCU,51,78,1,-27,2014-12-16
Alabama,Wichita State,52,53,1,-1,2014-12-16
Winthrop,Auburn,62,80,1,-18,2014-12-17
James Madison,Ball State,72,52,0,20,2014-12-17
New Mexico State,Baylor,55,66,1,-11,2014-12-17
Northeastern,Cal Poly,58,60,1,-2,2014-12-17
SIU-Edwardsville,Campbell,65,70,1,-5,2014-12-17
Detroit,UCF,70,75,1,-5,2014-12-17
San Diego State,Cincinnati,62,71,1,-9,2014-12-17
Texas A&M-Corpus Christi,Denver,73,83,1,-10,2014-12-17
Saint Francis (PA),Duquesne,67,52,0,15,2014-12-17
North Florida,Florida State,77,93,1,-16,2014-12-17
Catawba,George Mason,69,99,1,-30,2014-12-17
Incarnate Word,Grand Canyon,82,80,0,2,2014-12-17
Morehead State,Green Bay,50,66,1,-16,2014-12-17
Ferrum,High Point,48,106,1,-58,2014-12-17
Arkansas-Pine Bluff,Houston,61,56,0,5,2014-12-17
Hampton,Illinois,55,73,1,-18,2014-12-17
UT-Martin,Illinois State,54,64,1,-10,2014-12-17
Gardner-Webb,Jacksonville,65,68,1,-3,2014-12-17
Milligan,Louisiana,76,115,1,-39,2014-12-17
Abilene Christian,Loyola (IL),44,83,1,-39,2014-12-17
USC Upstate,Memphis,73,83,1,-10,2014-12-17
Longwood,Miami (OH),60,71,1,-11,2014-12-17
Eastern Michigan,Michigan State,46,66,1,-20,2014-12-17
Arkansas State,Mississippi State,69,55,0,14,2014-12-17
Alcorn State,Murray State,56,94,1,-38,2014-12-17
Northern Colorado,Omaha,82,92,1,-10,2014-12-17
Portland,UNLV,73,75,1,-2,2014-12-17
Central Arkansas,New Mexico,55,76,1,-21,2014-12-17
Barber-Scotia,North Carolina Central,52,108,1,-56,2014-12-17
Tennessee,NC State,72,83,1,-11,2014-12-17
Liberty,UNC Wilmington,70,73,1,-3,2014-12-17
Langston,North Texas,65,78,1,-13,2014-12-17
Central Michigan,Northwestern,80,67,0,13,2014-12-17
North Carolina A&T,Ohio State,55,97,1,-42,2014-12-17
Georgia State,Old Dominion,54,58,1,-4,2014-12-17
Cal State Northridge,Oregon,56,79,1,-23,2014-12-17
Howard,Pepperdine,45,53,1,-8,2014-12-17
Manhattan,Pitt,56,65,1,-9,2014-12-17
Texas-Rio Grande Valley,Saint Louis,69,75,1,-6,2014-12-17
UIC,SMU,46,67,1,-21,2014-12-17
Delaware State,St. Francis (NY),72,64,0,8,2014-12-17
Loyola Marymount,Stanford,58,67,1,-9,2014-12-17
Texas State,Stephen F. Austin,60,66,1,-6,2014-12-17
South Carolina State,Texas Tech,39,101,1,-62,2014-12-17
Robert Morris,Toledo,57,83,1,-26,2014-12-17
Missouri State,Tulsa,70,74,1,-4,2014-12-17
Grambling,Washington,38,86,1,-48,2014-12-17
Chicago State,Western Kentucky,60,75,1,-15,2014-12-17
Charleston Southern,Wofford,58,64,1,-6,2014-12-17
Kennesaw State,Youngstown State,90,84,0,6,2014-12-17
LSU,Alabama-Birmingham,79,70,0,9,2014-12-18
Oakland City,Austin Peay,52,76,1,-24,2014-12-18
Eureka,Bradley,38,80,1,-42,2014-12-18
Cal St Dominguez Hills,Cal State Fullerton,50,72,1,-22,2014-12-18
Stony Brook,Canisius,59,60,1,-1,2014-12-18
Appalachian State,Charlotte,65,75,1,-10,2014-12-18
Duke,UConn,66,56,0,10,2014-12-18
Temple,Delaware,82,62,0,20,2014-12-18
Ohio,Evansville,69,81,1,-12,2014-12-18
LIU-Brooklyn,Florida International,69,58,0,11,2014-12-18
Walla Walla,Idaho,39,86,1,-47,2014-12-18
South Dakota State,Idaho State,75,72,0,3,2014-12-18
Southern Miss,Jackson State,46,66,1,-20,2014-12-18
Nicholls State,Louisiana Tech,54,79,1,-25,2014-12-18
Coastal Carolina,Ole Miss,68,71,1,-3,2014-12-18
DePaul,Oregon State,59,90,1,-31,2014-12-18
Nevada,Pacific,65,69,1,-4,2014-12-18
Lehigh,Quinnipiac,65,80,1,-15,2014-12-18
St. Thomas (TX),Rice,61,72,1,-11,2014-12-18
South Alabama,Richmond,54,65,1,-11,2014-12-18
Morgan State,Rider,48,62,1,-14,2014-12-18
Portland State,San Francisco,40,77,1,-37,2014-12-18
Montana State,South Dakota,53,55,1,-2,2014-12-18
Seton Hall,South Florida,89,69,0,20,2014-12-18
Georgia Southern,Stetson,76,67,0,9,2014-12-18
Cal State Bakersfield,Utah State,56,57,1,-1,2014-12-18
Yale,Vermont,57,56,0,1,2014-12-18
Cleveland State,Virginia,54,70,1,-16,2014-12-18
Wright State,Western Carolina,69,56,0,13,2014-12-18
Stillman,Alabama,49,69,1,-20,2014-12-19
Case Western Reserve,Bucknell,65,88,1,-23,2014-12-19
Niagara,Buffalo,62,88,1,-26,2014-12-19
South Dakota State,Cal State Bakersfield,53,49,0,4,2014-12-19
Eastern Washington,California,67,78,1,-11,2014-12-19
San Diego Christian,UCSB,46,69,1,-23,2014-12-19
Concordia (MI),Central Michigan,60,97,1,-37,2014-12-19
Hawaii,Chaminade,94,63,0,31,2014-12-19
Texas-Rio Grande Valley,Creighton,60,75,1,-15,2014-12-19
Northern Illinois,Dartmouth,55,58,1,-3,2014-12-19
Colorado State,Denver,85,84,0,1,2014-12-19
North Florida,Florida A&M,83,65,0,18,2014-12-19
Furman,Florida Gulf Coast,78,83,1,-5,2014-12-19
Hiwassee,Gardner-Webb,71,91,1,-20,2014-12-19
Tennessee State,Hampton,54,66,1,-12,2014-12-19
North Carolina A&T,Kent State,57,71,1,-14,2014-12-19
Milligan,Lamar,53,80,1,-27,2014-12-19
Central Pennsylvania College,Liberty,65,94,1,-29,2014-12-19
Louisiana State-Alexandria,Louisiana-Monroe,71,76,1,-5,2014-12-19
Southern Utah,Loyola (IL),57,73,1,-16,2014-12-19
Alabama A&M,Marquette,49,83,1,-34,2014-12-19
Bethune-Cookman,Mercer,46,67,1,-21,2014-12-19
Eastern Kentucky,Miami (FL),72,44,0,28,2014-12-19
Chattanooga,Middle Tennessee,58,68,1,-10,2014-12-19
Seattle,Minnesota,57,92,1,-35,2014-12-19
Northern Kentucky,Morehead State,83,60,0,23,2014-12-19
Northern Arizona,Norfolk State,62,81,1,-19,2014-12-19
Dickinson State (ND),North Dakota,48,78,1,-30,2014-12-19
Maryland-Eastern Shore,Old Dominion,43,60,1,-17,2014-12-19
Lipscomb,Princeton,55,77,1,-22,2014-12-19
Siena,Radford,66,76,1,-10,2014-12-19
Clemson,South Carolina,45,68,1,-23,2014-12-19
Winthrop,Southeastern Louisiana,71,81,1,-10,2014-12-19
New Orleans,Southern Illinois,56,52,0,4,2014-12-19
Saint Mary's,St. John's (NY),47,53,1,-6,2014-12-19
Tennessee Tech,Tennessee,58,61,1,-3,2014-12-19
Arizona,UTEP,60,55,0,5,2014-12-19
Arkansas-Pine Bluff,Texas Tech,51,72,1,-21,2014-12-19
Jackson State,Tulane,49,56,1,-7,2014-12-19
Idaho State,Utah State,56,69,1,-13,2014-12-19
Washington College,William & Mary,46,86,1,-40,2014-12-19
Wilberforce,Youngstown State,71,92,1,-21,2014-12-19
UC-Davis,Air Force,81,75,0,6,2014-12-20
Bluffton,Akron,53,92,1,-39,2014-12-20
Mount St. Mary's,American,45,46,1,-1,2014-12-20
Lehigh,Arizona State,84,81,0,3,2014-12-20
Southeast Missouri State,Arkansas,67,84,1,-17,2014-12-20
Marshall,Arkansas State,58,67,1,-9,2014-12-20
Xavier,Auburn,88,89,1,-1,2014-12-20
St. Bonaventure,Binghamton,69,51,0,18,2014-12-20
Abilene Christian,Boise State,33,77,1,-44,2014-12-20
Stanford,BYU,77,79,1,-2,2014-12-20
Indiana,Butler,82,73,0,9,2014-12-20
Gonzaga,Cal Poly,63,50,0,13,2014-12-20
Idaho State,Cal State Bakersfield,50,59,1,-9,2014-12-20
Texas A&M-Corpus Christi,Cal State Northridge,75,68,0,7,2014-12-20
Houston Baptist,UC-Riverside,67,78,1,-11,2014-12-20
Montreat,Campbell,64,90,1,-26,2014-12-20
NJIT,Central Connecticut,84,76,0,8,2014-12-20
Saint Joseph's (IN),Chicago State,54,76,1,-22,2014-12-20
VCU,Cincinnati,68,47,0,21,2014-12-20
Davidson,College of Charleston,80,68,0,12,2014-12-20
Hofstra,Columbia,77,82,1,-5,2014-12-20
Boston University,Dayton,62,78,1,-16,2014-12-20
Iowa State,Drake,83,54,0,29,2014-12-20
Penn State,Drexel,73,68,0,5,2014-12-20
UMass-Lowell,Duquesne,63,79,1,-16,2014-12-20
Belmont,Fairfield,73,61,0,12,2014-12-20
Delaware,Fairleigh Dickinson,74,76,1,-2,2014-12-20
Wake Forest,Florida,50,63,1,-13,2014-12-20
South Florida,Florida State,62,75,1,-13,2014-12-20
Iona,George Mason,81,86,1,-5,2014-12-20
Charlotte,Georgetown,78,81,1,-3,2014-12-20
Vanderbilt,Georgia Tech,60,65,1,-5,2014-12-20
St. Edward's,Grand Canyon,55,81,1,-26,2014-12-20
South Carolina State,Houston,71,63,0,8,2014-12-20
Missouri,Illinois,59,62,1,-3,2014-12-20
Eastern Illinois,Indiana State,60,56,0,4,2014-12-20
Valparaiso,Purdue-Fort Wayne,75,72,0,3,2014-12-20
South Alabama,IUPUI,65,71,1,-6,2014-12-20
Truett-McConnell,Jacksonville,55,84,1,-29,2014-12-20
High Point,James Madison,80,71,0,9,2014-12-20
Lafayette,Kansas,69,96,1,-27,2014-12-20
Texas A&M,Kansas State,64,71,1,-7,2014-12-20
UMBC,Kennesaw State,66,53,0,13,2014-12-20
UCLA,Kentucky,44,83,1,-39,2014-12-20
Penn State-Beaver,Longwood,74,106,1,-32,2014-12-20
Morgan State,Manhattan,69,73,1,-4,2014-12-20
St. Joseph's,Marist,75,58,0,17,2014-12-20
Toledo,McNeese State,83,69,0,14,2014-12-20
Oral Roberts,Memphis,63,78,1,-15,2014-12-20
SMU,Michigan,62,51,0,11,2014-12-20
Texas Southern,Michigan State,71,64,0,7,2014-12-20
USC Upstate,Mississippi State,53,51,0,2,2014-12-20
North Carolina Central,Mississippi Valley State,94,60,0,34,2014-12-20
Incarnate Word,UMKC,110,104,0,6,2014-12-20
Eastern Michigan,Missouri State,77,65,0,12,2014-12-20
Illinois State,Murray State,77,89,1,-12,2014-12-20
Utah,UNLV,59,46,0,13,2014-12-20
New Mexico,New Mexico State,69,67,0,2,2014-12-20
Ohio State,UNC,74,82,1,-8,2014-12-20
Elon,UNC Greensboro,71,64,0,7,2014-12-20
West Virginia,NC State,83,69,0,14,2014-12-20
East Carolina,UNC Wilmington,54,66,1,-12,2014-12-20
Jacksonville State,Northern Colorado,60,69,1,-9,2014-12-20
Iowa,Northern Iowa,44,56,1,-12,2014-12-20
Western Michigan,Northwestern,61,67,1,-6,2014-12-20
Louisiana,Northwestern State,85,89,1,-4,2014-12-20
Purdue,Notre Dame,63,94,1,-31,2014-12-20
Washington,Oklahoma,69,67,0,2,2014-12-20
Delaware State,Oregon,70,83,1,-13,2014-12-20
Fresno State,Pacific,68,71,1,-3,2014-12-20
Richmond,Pepperdine,65,63,0,2,2014-12-20
Oakland,Pitt,77,81,1,-4,2014-12-20
Montana State,Portland,60,87,1,-27,2014-12-20
UMass,Providence,65,85,1,-20,2014-12-20
Detroit,Rhode Island,55,69,1,-14,2014-12-20
Saint Francis (PA),Rutgers,73,68,0,5,2014-12-20
New Hampshire,Sacred Heart,60,73,1,-13,2014-12-20
Prairie View,Sam Houston State,44,61,1,-17,2014-12-20
Ball State,San Diego State,57,70,1,-13,2014-12-20
Northeastern,Santa Clara,78,72,0,6,2014-12-20
Milwaukee,SIU-Edwardsville,56,61,1,-5,2014-12-20
Florida Atlantic,St. Francis (NY),56,61,1,-5,2014-12-20
Arkansas Tech,Stephen F. Austin,57,94,1,-37,2014-12-20
Presbyterian,UT-Martin,60,77,1,-17,2014-12-20
Long Beach State,Texas,68,78,1,-10,2014-12-20
Howard Payne,Texas-Arlington,50,89,1,-39,2014-12-20
UTSA,TCU,57,88,1,-31,2014-12-20
Huston-Tillotson,Texas State,56,90,1,-34,2014-12-20
La Salle,Towson,67,53,0,14,2014-12-20
South Dakota State,Utah State,68,65,0,3,2014-12-20
Syracuse,Villanova,77,82,1,-5,2014-12-20
Citadel,Virginia Tech,61,64,1,-3,2014-12-20
Monmouth,Wagner,74,66,0,8,2014-12-20
Utah Valley,Weber State,61,73,1,-12,2014-12-20
Louisville,Western Kentucky,76,67,0,9,2014-12-20
Southern,Wyoming,39,57,1,-18,2014-12-20
Albany (NY),Yale,64,60,0,4,2014-12-20
Appalachian State,Alabama,59,60,1,-1,2014-12-21
Green Bay,Little Rock,66,46,0,20,2014-12-21
Maine,Army,69,72,1,-3,2014-12-21
USC,Boston College,75,71,0,4,2014-12-21
Ferris State,Bowling Green State,82,68,0,14,2014-12-21
UC-Irvine,Bradley,55,47,0,8,2014-12-21
Holy Cross,Canisius,48,67,1,-19,2014-12-21
Coastal Carolina,Central Arkansas,72,55,0,17,2014-12-21
San Francisco,Cleveland State,65,69,1,-4,2014-12-21
Bryant,Denver,48,46,0,2,2014-12-21
Alabama State,Evansville,63,81,1,-18,2014-12-21
Seton Hall,Georgia,47,65,1,-18,2014-12-21
Southern Miss,Georgia State,55,68,1,-13,2014-12-21
Northern Arizona,Hampton,66,75,1,-9,2014-12-21
Florida International,Hartford,69,82,1,-13,2014-12-21
North Dakota State,Kent State,52,53,1,-1,2014-12-21
Austin Peay,Lipscomb,63,69,1,-6,2014-12-21
Tennessee State,Middle Tennessee,47,65,1,-18,2014-12-21
South Dakota,Montana,67,62,0,5,2014-12-21
Texas-Rio Grande Valley,Omaha,72,77,1,-5,2014-12-21
Troy,Nicholls State,65,64,0,1,2014-12-21
Western Carolina,UNC Asheville,66,62,0,4,2014-12-21
Creighton,North Texas,58,62,1,-4,2014-12-21
Maryland,Oklahoma State,73,64,0,9,2014-12-21
Oregon State,Quinnipiac,52,60,1,-8,2014-12-21
Cornell,Radford,61,74,1,-13,2014-12-21
Vermont,Saint Louis,55,58,1,-3,2014-12-21
Louisiana-Monroe,Samford,50,64,1,-14,2014-12-21
San Diego Christian,San Diego,61,71,1,-10,2014-12-21
Sacramento State,Seattle,47,66,1,-19,2014-12-21
Coker,South Carolina,52,78,1,-26,2014-12-21
Loyola (MD),Stony Brook,52,67,1,-15,2014-12-21
Alcorn State,UTEP,45,78,1,-33,2014-12-21
Goshen,Valparaiso,55,82,1,-27,2014-12-21
Harvard,Virginia,27,76,1,-49,2014-12-21
San Jose State,Washington State,53,82,1,-29,2014-12-21
Reinhardt,Winthrop,72,100,1,-28,2014-12-21
South Carolina State,Abilene Christian,59,65,1,-6,2014-12-22
Jacksonville State,Air Force,65,66,1,-1,2014-12-22
Fairfield,Albany (NY),66,77,1,-11,2014-12-22
North Dakota State,Alcorn State,61,50,0,11,2014-12-22
Milwaukee,Arkansas,54,84,1,-30,2014-12-22
Bradley,Little Rock,54,64,1,-10,2014-12-22
Southern Utah,Arkansas-Pine Bluff,61,70,1,-9,2014-12-22
Southern,Baylor,66,70,1,-4,2014-12-22
Houston,Boise State,73,75,1,-2,2014-12-22
UT-Martin,Butler,37,64,1,-27,2014-12-22
Texas A&M-Corpus Christi,Cal State Fullerton,77,82,1,-5,2014-12-22
Wisconsin,California,68,56,0,12,2014-12-22
Green Bay,UC-Irvine,70,72,1,-2,2014-12-22
Brown,Central Connecticut,67,55,0,12,2014-12-22
Southeastern Louisiana,UCF,65,70,1,-5,2014-12-22
Alabama-Birmingham,Chattanooga,67,83,1,-16,2014-12-22
Oakland,Clemson,60,70,1,-10,2014-12-22
DePaul,Colorado,68,82,1,-14,2014-12-22
Charleston Southern,Colorado State,54,75,1,-21,2014-12-22
UConn,Columbia,80,65,0,15,2014-12-22
Simpson,Drake,62,84,1,-22,2014-12-22
Florida A&M,East Carolina,57,75,1,-18,2014-12-22
Lewis & Clark,Eastern Washington,81,87,1,-6,2014-12-22
Eastern Kentucky,Florida Atlantic,66,69,1,-3,2014-12-22
Stetson,Florida State,59,63,1,-4,2014-12-22
Manhattan,Fordham,71,57,0,14,2014-12-22
Ohio,George Washington,49,77,1,-28,2014-12-22
Truett-McConnell,Georgia Southern,57,90,1,-33,2014-12-22
Nebraska,Hawaii,58,66,1,-8,2014-12-22
Purdue-Fort Wayne,Illinois State,43,68,1,-25,2014-12-22
New Orleans,Indiana,59,79,1,-20,2014-12-22
North Florida,Iowa,70,80,1,-10,2014-12-22
North Carolina Central,Jackson State,67,64,0,3,2014-12-22
Norfolk State,James Madison,74,71,0,3,2014-12-22
Elon,Kennesaw State,67,65,0,2,2014-12-22
UTEP,Kent State,78,75,0,3,2014-12-22
Rice,Lamar,72,79,1,-7,2014-12-22
College of Charleston,LSU,47,71,1,-24,2014-12-22
Texas Tech,Loyola (IL),44,62,1,-18,2014-12-22
Wichita State,Loyola Marymount,80,53,0,27,2014-12-22
North Dakota,Marquette,54,67,1,-13,2014-12-22
Central Michigan,McNeese State,87,58,0,29,2014-12-22
Providence,Miami (FL),76,62,0,14,2014-12-22
Coppin State,Michigan,56,72,1,-16,2014-12-22
Citadel,Michigan State,56,82,1,-26,2014-12-22
Furman,Minnesota,76,86,1,-10,2014-12-22
Southeast Missouri State,Ole Miss,51,82,1,-31,2014-12-22
Tennessee Tech,UMKC,81,60,0,21,2014-12-22
Oral Roberts,Missouri State,45,52,1,-7,2014-12-22
Binghamton,Mount St. Mary's,68,69,1,-1,2014-12-22
Towson,Navy,56,61,1,-5,2014-12-22
Marshall,Nevada,55,83,1,-28,2014-12-22
LIU-Brooklyn,New Hampshire,73,72,0,1,2014-12-22
Northern New Mexico,New Mexico State,39,78,1,-39,2014-12-22
UC-Davis,Northern Colorado,73,63,0,10,2014-12-22
Idaho,Northern Kentucky,68,81,1,-13,2014-12-22
UIC,Northwestern,46,63,1,-17,2014-12-22
Northern Illinois,Notre Dame,66,91,1,-25,2014-12-22
Miami (OH),Ohio State,55,93,1,-38,2014-12-22
Weber State,Oklahoma,51,85,1,-34,2014-12-22
William & Mary,Old Dominion,62,69,1,-7,2014-12-22
UCSB,Oregon,78,82,1,-4,2014-12-22
Dartmouth,Penn State,49,69,1,-20,2014-12-22
Lewis & Clark,Portland,49,71,1,-22,2014-12-22
Walla Walla,Portland State,52,94,1,-42,2014-12-22
Liberty,Princeton,47,65,1,-18,2014-12-22
Gardner-Webb,Purdue,89,84,0,5,2014-12-22
Delaware,Robert Morris,81,84,1,-3,2014-12-22
Northeastern,Saint Mary's,68,72,1,-4,2014-12-22
UC-Riverside,San Diego State,33,61,1,-28,2014-12-22
Murray State,Southern Illinois,83,71,0,12,2014-12-22
Chicago State,SIU-Edwardsville,38,63,1,-25,2014-12-22
Maryland-Eastern Shore,St. Bonaventure,82,80,0,2,2014-12-22
Long Beach State,St. John's (NY),49,66,1,-17,2014-12-22
Colgate,Syracuse,43,78,1,-35,2014-12-22
Kansas,Temple,52,77,1,-25,2014-12-22
Mercer,Tennessee,54,64,1,-10,2014-12-22
Grambling,TCU,39,80,1,-41,2014-12-22
Incarnate Word,Tulsa,47,76,1,-29,2014-12-22
Penn,Vanderbilt,50,79,1,-29,2014-12-22
ETSU,VCU,60,84,1,-24,2014-12-22
VMI,Virginia Tech,74,87,1,-13,2014-12-22
Bucknell,Wake Forest,53,60,1,-7,2014-12-22
Tulane,Washington,57,66,1,-9,2014-12-22
Wofford,West Virginia,44,77,1,-33,2014-12-22
Alabama A&M,Western Michigan,62,71,1,-9,2014-12-22
Arkansas-Pine Bluff,Abilene Christian,61,69,1,-8,2014-12-23
Detroit,Arizona State,54,93,1,-39,2014-12-23
Texas Southern,Auburn,60,61,1,-1,2014-12-23
Loyola (IL),Boise State,48,45,0,3,2014-12-23
UMass,BYU,71,77,1,-6,2014-12-23
UNC Wilmington,Campbell,63,69,1,-6,2014-12-23
Wagner,Cincinnati,48,72,1,-24,2014-12-23
Eastern Illinois,Cleveland State,67,65,0,2,2014-12-23
George Washington,Colorado,53,50,0,3,2014-12-23
Georgia Tech,Dayton,61,75,1,-14,2014-12-23
Ohio,DePaul,99,78,0,21,2014-12-23
Coppin State,Eastern Michigan,64,87,1,-23,2014-12-23
New Mexico,Grand Canyon,65,68,1,-3,2014-12-23
Wichita State,Hawaii,80,79,0,1,2014-12-23
La Salle,Hofstra,83,74,0,9,2014-12-23
Texas Tech,Houston,69,82,1,-13,2014-12-23
Florida Gulf Coast,Iona,67,86,1,-19,2014-12-23
Cal State Northridge,Louisville,55,80,1,-25,2014-12-23
Nebraska,Loyola Marymount,50,42,0,8,2014-12-23
Western Illinois,Memphis,51,78,1,-27,2014-12-23
Jacksonville,Mississippi State,47,70,1,-23,2014-12-23
St. Francis (NY),Monmouth,71,46,0,25,2014-12-23
Wyoming,Montana State,61,51,0,10,2014-12-23
Arizona,UNLV,67,71,1,-4,2014-12-23
Arkansas State,Niagara,74,69,0,5,2014-12-23
Louisiana Tech,NC State,65,73,1,-8,2014-12-23
Prairie View,North Texas,70,67,0,3,2014-12-23
Holy Cross,Pitt,39,58,1,-19,2014-12-23
IUPUI,Richmond,53,57,1,-4,2014-12-23
Sacred Heart,Rutgers,54,79,1,-25,2014-12-23
Fairleigh Dickinson,St. Peter's,60,69,1,-9,2014-12-23
Cal Poly,Santa Clara,69,58,0,11,2014-12-23
Cornell,Siena,75,57,0,18,2014-12-23
Howard,South Alabama,73,60,0,13,2014-12-23
Southern Utah,South Carolina State,66,56,0,10,2014-12-23
Southeastern Louisiana,South Florida,63,78,1,-15,2014-12-23
American,Stony Brook,47,59,1,-12,2014-12-23
Stanford,Texas,74,71,0,3,2014-12-23
South Dakota State,Utah,66,80,1,-14,2014-12-23
Idaho State,Utah Valley,47,51,1,-4,2014-12-23
NJIT,Villanova,67,92,1,-25,2014-12-23
George Mason,Wright State,68,60,0,8,2014-12-23
Loyola Marymount,DePaul,72,69,0,3,2014-12-25
Wichita State,George Washington,54,60,1,-6,2014-12-25
Colorado,Hawaii,66,69,1,-3,2014-12-25
Ohio,Nebraska,58,71,1,-13,2014-12-25
Gonzaga,BYU,87,80,0,7,2014-12-27
Indiana,Georgetown,87,91,1,-4,2014-12-27
Mercer,Georgia,77,86,1,-9,2014-12-27
Georgia State,Green Bay,61,78,1,-17,2014-12-27
Kennesaw State,Illinois,45,93,1,-48,2014-12-27
Jacksonville State,Jacksonville,61,75,1,-14,2014-12-27
Kentucky,Louisville,58,50,0,8,2014-12-27
Oakland,Maryland,56,72,1,-16,2014-12-27
UNC Wilmington,Minnesota,82,108,1,-26,2014-12-27
Southern Utah,UNLV,45,79,1,-34,2014-12-27
Colorado State,New Mexico State,58,57,0,1,2014-12-27
