Road,Home,Road_score,Home_score,Home_w,margin,Date
Syracuse,Duke,64,62,0,2,2016-01-18
Coppin State,Florida A&M,70,66,0,4,2016-01-18
Texas Southern,Grambling,69,54,0,15,2016-01-18
Stony Brook,Hartford,77,43,0,34,2016-01-18
Oklahoma,Iowa State,77,82,1,-5,2016-01-18
Prairie View,Jackson State,57,60,1,-3,2016-01-18
New Hampshire,Maine,99,91,0,8,2016-01-18
Southern,Mississippi Valley State,67,54,0,13,2016-01-18
Siena,Monmouth,69,85,1,-16,2016-01-18
Stephen F. Austin,New Orleans,82,58,0,24,2016-01-18
Norfolk State,North Carolina A&T,75,68,0,7,2016-01-18
Hampton,North Carolina Central,80,79,0,1,2016-01-18
Purdue,Rutgers,107,57,0,50,2016-01-18
Nicholls State,Sam Houston State,76,87,1,-11,2016-01-18
Delaware State,Savannah State,47,64,1,-17,2016-01-18
Maryland-Eastern Shore,South Carolina State,63,68,1,-5,2016-01-18
Lamar,Southeastern Louisiana,70,98,1,-28,2016-01-18
Texas Tech,TCU,76,69,0,7,2016-01-18
UMass-Lowell,Vermont,93,82,0,11,2016-01-18
Detroit,Wright State,76,77,1,-1,2016-01-18
Valparaiso,Youngstown State,96,65,0,31,2016-01-18
McNeese State,Abilene Christian,67,75,1,-8,2016-01-19
Eastern Michigan,Akron,88,92,1,-4,2016-01-19
Alabama,Auburn,77,83,1,-6,2016-01-19
Kent State,Ball State,76,68,0,8,2016-01-19
Toledo,Bowling Green State,81,74,0,7,2016-01-19
Houston Baptist,Central Arkansas,72,61,0,11,2016-01-19
Green Bay,Chicago State,99,66,0,33,2016-01-19
Tulane,UConn,42,60,1,-18,2016-01-19
Tulsa,East Carolina,84,69,0,15,2016-01-19
Loyola (IL),Evansville,66,74,1,-8,2016-01-19
St. Peter's,Fairfield,77,71,0,6,2016-01-19
Mississippi State,Florida,78,81,1,-3,2016-01-19
Georgia Southern,Georgia State,66,69,1,-3,2016-01-19
Illinois,Indiana,69,103,1,-34,2016-01-19
Longwood,Liberty,53,55,1,-2,2016-01-19
Northwestern,Maryland,56,62,1,-6,2016-01-19
Buffalo,Miami (OH),77,60,0,17,2016-01-19
South Carolina,Ole Miss,77,74,0,3,2016-01-19
Central Michigan,Northern Illinois,70,75,1,-5,2016-01-19
Texas A&M-Corpus Christi,Northwestern State,89,79,0,10,2016-01-19
Northern Kentucky,Oakland,90,73,0,17,2016-01-19
Western Michigan,Ohio,64,82,1,-18,2016-01-19
Kansas,Oklahoma State,67,86,1,-19,2016-01-19
NC State,Pitt,78,61,0,17,2016-01-19
Butler,Providence,68,71,1,-3,2016-01-19
Fresno State,San Diego State,67,73,1,-6,2016-01-19
Hannibal-LaGrange,Southeast Missouri State,61,84,1,-23,2016-01-19
Houston,SMU,73,77,1,-4,2016-01-19
Dayton,St. Bonaventure,85,79,0,6,2016-01-19
LSU,Texas A&M,57,71,1,-14,2016-01-19
UNLV,Utah State,80,68,0,12,2016-01-19
Clemson,Virginia,62,69,1,-7,2016-01-19
Tennessee Wesleyan,Wofford,66,89,1,-23,2016-01-19
Georgetown,Xavier,81,72,0,9,2016-01-19
Colorado State,Air Force,83,79,0,4,2016-01-20
Kansas State,Baylor,72,79,1,-7,2016-01-20
San Jose State,Boise State,69,94,1,-25,2016-01-20
Miami (FL),Boston College,67,53,0,14,2016-01-20
Illinois State,Bradley,55,52,0,3,2016-01-20
Cal State Fullerton,UC-Irvine,59,72,1,-13,2016-01-20
Long Beach State,UCSB,77,67,0,10,2016-01-20
Boston University,Colgate,78,85,1,-7,2016-01-20
Missouri State,Drake,79,70,0,9,2016-01-20
George Mason,Fordham,62,73,1,-11,2016-01-20
Winthrop,Gardner-Webb,71,58,0,13,2016-01-20
UNC Asheville,High Point,69,73,1,-4,2016-01-20
Army,Holy Cross,65,69,1,-4,2016-01-20
Temple,La Salle,62,49,0,13,2016-01-20
American,Lafayette,81,73,0,8,2016-01-20
Navy,Lehigh,69,64,0,5,2016-01-20
Florida State,Louisville,65,84,1,-19,2016-01-20
Bucknell,Loyola (MD),67,58,0,9,2016-01-20
DePaul,Marquette,57,56,0,1,2016-01-20
Minnesota,Michigan,69,74,1,-5,2016-01-20
Nebraska,Michigan State,72,71,0,1,2016-01-20
Georgia,Missouri,60,57,0,3,2016-01-20
Wake Forest,UNC,68,83,1,-15,2016-01-20
Wichita State,Northern Iowa,74,55,0,19,2016-01-20
Virginia Tech,Notre Dame,81,83,1,-2,2016-01-20
UCLA,Oregon State,82,73,0,9,2016-01-20
St. Joseph's,Penn,75,60,0,15,2016-01-20
Charleston Southern,Presbyterian,73,72,0,1,2016-01-20
Campbell,Radford,66,78,1,-12,2016-01-20
Davidson,Saint Louis,87,96,1,-9,2016-01-20
Villanova,Seton Hall,72,71,0,1,2016-01-20
Western Illinois,South Dakota,67,76,1,-9,2016-01-20
UCF,South Florida,64,54,0,10,2016-01-20
Indiana State,Southern Illinois,66,79,1,-13,2016-01-20
Vanderbilt,Tennessee,88,74,0,14,2016-01-20
Duquesne,VCU,71,93,1,-22,2016-01-20
Colorado,Washington,83,95,1,-12,2016-01-20
Texas,West Virginia,56,49,0,7,2016-01-20
Nevada,Wyoming,75,69,0,6,2016-01-20
Rice,Alabama-Birmingham,70,82,1,-12,2016-01-21
Georgia State,Appalachian State,67,76,1,-9,2016-01-21
Kentucky,Arkansas,80,66,0,14,2016-01-21
SIU-Edwardsville,Austin Peay,86,90,1,-4,2016-01-21
Vermont,Binghamton,61,52,0,9,2016-01-21
Saint Francis (PA),Bryant,71,65,0,6,2016-01-21
Texas-Rio Grande Valley,Cal State Bakersfield,58,77,1,-19,2016-01-21
Cal Poly,Cal State Northridge,74,76,1,-2,2016-01-21
Arizona State,California,70,75,1,-5,2016-01-21
UC-Riverside,UC-Davis,55,58,1,-3,2016-01-21
Robert Morris,Central Connecticut,59,45,0,14,2016-01-21
Marshall,Charlotte,95,103,1,-8,2016-01-21
Grand Canyon,Chicago State,90,65,0,25,2016-01-21
Memphis,Cincinnati,72,76,1,-4,2016-01-21
Omaha,Denver,69,55,0,14,2016-01-21
Mercer,ETSU,63,65,1,-2,2016-01-21
Jacksonville State,Eastern Kentucky,88,91,1,-3,2016-01-21
LIU-Brooklyn,Fairleigh Dickinson,95,101,1,-6,2016-01-21
North Dakota State,Purdue-Fort Wayne,74,79,1,-5,2016-01-21
Drexel,James Madison,45,68,1,-23,2016-01-21
Florida Gulf Coast,Kennesaw State,79,74,0,5,2016-01-21
Stetson,Lipscomb,87,92,1,-5,2016-01-21
South Alabama,Louisiana,82,92,1,-10,2016-01-21
Troy,Louisiana-Monroe,74,85,1,-11,2016-01-21
BYU,Loyola Marymount,91,80,0,11,2016-01-21
Monmouth,Manhattan,71,78,1,-7,2016-01-21
Hartford,UMBC,98,87,0,11,2016-01-21
New Hampshire,UMass-Lowell,78,76,0,2,2016-01-21
North Texas,Middle Tennessee,64,86,1,-22,2016-01-21
Utah Valley,UMKC,90,79,0,11,2016-01-21
Idaho,Montana,63,58,0,5,2016-01-21
Eastern Washington,Montana State,71,85,1,-14,2016-01-21
Tennessee Tech,Morehead State,74,81,1,-7,2016-01-21
Eastern Illinois,Murray State,58,68,1,-10,2016-01-21
Jacksonville,NJIT,63,83,1,-20,2016-01-21
Chattanooga,UNC Greensboro,73,60,0,13,2016-01-21
Delaware,UNC Wilmington,70,79,1,-9,2016-01-21
Hofstra,Northeastern,96,92,0,4,2016-01-21
North Dakota,Northern Arizona,101,59,0,42,2016-01-21
Western Kentucky,Old Dominion,62,68,1,-6,2016-01-21
South Dakota State,Oral Roberts,86,74,0,12,2016-01-21
USC,Oregon,81,89,1,-8,2016-01-21
Portland,Pacific,61,70,1,-9,2016-01-21
Wisconsin,Penn State,66,60,0,6,2016-01-21
San Diego,Pepperdine,58,76,1,-18,2016-01-21
Ohio State,Purdue,64,75,1,-11,2016-01-21
Iowa,Rutgers,90,76,0,14,2016-01-21
Mount St. Mary's,Sacred Heart,71,76,1,-5,2016-01-21
Gonzaga,Saint Mary's,67,70,1,-3,2016-01-21
San Francisco,Santa Clara,74,61,0,13,2016-01-21
New Mexico State,Seattle,68,60,0,8,2016-01-21
Rider,Siena,52,63,1,-11,2016-01-21
North Florida,USC Upstate,78,62,0,16,2016-01-21
Northern Colorado,Southern Utah,90,80,0,10,2016-01-21
Wagner,St. Francis (NY),83,59,0,24,2016-01-21
Arizona,Stanford,71,57,0,14,2016-01-21
Belmont,UT-Martin,82,72,0,10,2016-01-21
Arkansas State,Texas-Arlington,64,91,1,-27,2016-01-21
Florida Atlantic,UTEP,56,71,1,-15,2016-01-21
Florida International,UTSA,72,56,0,16,2016-01-21
Little Rock,Texas State,77,74,0,3,2016-01-21
College of Charleston,Towson,40,37,0,3,2016-01-21
Samford,VMI,76,83,1,-7,2016-01-21
Utah,Washington State,92,71,0,21,2016-01-21
Citadel,Western Carolina,92,91,0,1,2016-01-21
Elon,William & Mary,67,89,1,-22,2016-01-21
Yale,Brown,90,66,0,24,2016-01-22
Duquesne,George Mason,86,75,0,11,2016-01-22
Rhode Island,George Washington,58,62,1,-4,2016-01-22
St. Peter's,Iona,58,64,1,-6,2016-01-22
Fairfield,Marist,88,76,0,12,2016-01-22
Canisius,Niagara,70,61,0,9,2016-01-22
Toledo,Northern Illinois,49,58,1,-9,2016-01-22
UIC,Northern Kentucky,69,82,1,-13,2016-01-22
Albany (NY),Stony Brook,63,69,1,-6,2016-01-22
Valparaiso,Wright State,62,73,1,-11,2016-01-22
Fresno State,Air Force,56,55,0,1,2016-01-23
Miami (OH),Akron,46,75,1,-29,2016-01-23
LSU,Alabama,72,70,0,2,2016-01-23
North Texas,Alabama-Birmingham,57,78,1,-21,2016-01-23
Alabama A&M,Alcorn State,58,63,1,-5,2016-01-23
Eastern Illinois,Austin Peay,87,86,0,1,2016-01-23
Oklahoma,Baylor,82,72,0,10,2016-01-23
Bucknell,Boston University,74,71,0,3,2016-01-23
Kent State,Bowling Green State,62,59,0,3,2016-01-23
Robert Morris,Bryant,65,54,0,11,2016-01-23
New Mexico State,Cal State Bakersfield,68,67,0,1,2016-01-23
Cal Poly,Cal State Fullerton,83,75,0,8,2016-01-23
Arizona,California,73,74,1,-1,2016-01-23
Long Beach State,UC-Riverside,72,74,1,-2,2016-01-23
Cal State Northridge,UCSB,61,74,1,-13,2016-01-23
Saint Francis (PA),Central Connecticut,79,64,0,15,2016-01-23
Ohio,Central Michigan,49,72,1,-23,2016-01-23
Coastal Carolina,Charleston Southern,78,63,0,15,2016-01-23
Western Kentucky,Charlotte,71,88,1,-17,2016-01-23
Utah Valley,Chicago State,82,76,0,6,2016-01-23
Delaware,College of Charleston,58,59,1,-1,2016-01-23
Georgetown,UConn,62,68,1,-6,2016-01-23
Columbia,Cornell,79,68,0,11,2016-01-23
Butler,Creighton,64,72,1,-8,2016-01-23
Harvard,Dartmouth,50,63,1,-13,2016-01-23
Citadel,ETSU,92,101,1,-9,2016-01-23
Tennessee Tech,Eastern Kentucky,89,83,0,6,2016-01-23
Ball State,Eastern Michigan,88,87,0,1,2016-01-23
James Madison,Elon,82,64,0,18,2016-01-23
Auburn,Florida,63,95,1,-32,2016-01-23
Pitt,Florida State,74,72,0,2,2016-01-23
Wofford,Furman,62,63,1,-1,2016-01-23
Arkansas,Georgia,73,76,1,-3,2016-01-23
Louisville,Georgia Tech,75,71,0,4,2016-01-23
Oakland,Green Bay,111,95,0,16,2016-01-23
Savannah State,Hampton,52,75,1,-23,2016-01-23
UC-Davis,Hawaii,62,78,1,-16,2016-01-23
South Florida,Houston,71,62,0,9,2016-01-23
Weber State,Idaho State,68,69,1,-1,2016-01-23
Northern Iowa,Illinois State,67,76,1,-9,2016-01-23
Abilene Christian,Incarnate Word,60,74,1,-14,2016-01-23
Northwestern,Indiana,57,89,1,-32,2016-01-23
IUPUI,Purdue-Fort Wayne,84,82,0,2,2016-01-23
Grambling,Jackson State,45,60,1,-15,2016-01-23
Texas,Kansas,67,76,1,-9,2016-01-23
Oklahoma State,Kansas State,73,89,1,-16,2016-01-23
Stetson,Kennesaw State,84,79,0,5,2016-01-23
Vanderbilt,Kentucky,57,76,1,-19,2016-01-23
Houston Baptist,Lamar,92,79,0,13,2016-01-23
High Point,Liberty,67,69,1,-2,2016-01-23
St. Francis (NY),LIU-Brooklyn,64,49,0,15,2016-01-23
Troy,Louisiana,65,88,1,-23,2016-01-23
South Alabama,Louisiana-Monroe,68,100,1,-32,2016-01-23
Drake,Loyola (IL),63,68,1,-5,2016-01-23
San Diego,Loyola Marymount,63,67,1,-4,2016-01-23
Bethune-Cookman,Maryland-Eastern Shore,72,74,1,-2,2016-01-23
Saint Louis,UMass,86,75,0,11,2016-01-23
Northwestern State,McNeese State,74,75,1,-1,2016-01-23
Wake Forest,Miami (FL),63,77,1,-14,2016-01-23
Maryland,Michigan State,65,74,1,-9,2016-01-23
Rice,Middle Tennessee,73,87,1,-14,2016-01-23
Detroit,Milwaukee,80,83,1,-3,2016-01-23
Illinois,Minnesota,76,71,0,5,2016-01-23
Ole Miss,Mississippi State,77,83,1,-6,2016-01-23
Grand Canyon,UMKC,85,78,0,7,2016-01-23
Eastern Washington,Montana,69,74,1,-5,2016-01-23
Idaho,Montana State,68,70,1,-2,2016-01-23
SIU-Edwardsville,Murray State,54,70,1,-16,2016-01-23
Michigan,Nebraska,81,68,0,13,2016-01-23
UNLV,Nevada,63,65,1,-2,2016-01-23
Central Arkansas,Nicholls State,94,83,0,11,2016-01-23
South Carolina State,Norfolk State,74,87,1,-13,2016-01-23
Presbyterian,UNC Asheville,55,67,1,-12,2016-01-23
Duke,NC State,88,78,0,10,2016-01-23
Towson,Northeastern,79,72,0,7,2016-01-23
Northern Colorado,Northern Arizona,84,79,0,5,2016-01-23
Boston College,Notre Dame,49,76,1,-27,2016-01-23
Marshall,Old Dominion,78,75,0,3,2016-01-23
Omaha,Oral Roberts,85,79,0,6,2016-01-23
UCLA,Oregon,72,86,1,-14,2016-01-23
Gonzaga,Pacific,71,61,0,10,2016-01-23
BYU,Pepperdine,65,71,1,-6,2016-01-23
Arkansas-Pine Bluff,Prairie View,45,44,0,1,2016-01-23
Portland State,Sacramento State,81,63,0,18,2016-01-23
Portland,Saint Mary's,74,89,1,-15,2016-01-23
Utah State,San Diego State,55,70,1,-15,2016-01-23
New Mexico,San Jose State,83,64,0,19,2016-01-23
Texas-Rio Grande Valley,Seattle,59,70,1,-11,2016-01-23
Jacksonville,USC Upstate,77,68,0,9,2016-01-23
South Dakota State,South Dakota,79,75,0,4,2016-01-23
Alabama State,Southern,69,73,1,-4,2016-01-23
Louisiana Tech,Southern Miss,70,59,0,11,2016-01-23
North Dakota,Southern Utah,88,72,0,16,2016-01-23
Arizona State,Stanford,73,75,1,-2,2016-01-23
Sam Houston State,Stephen F. Austin,64,76,1,-12,2016-01-23
South Carolina,Tennessee,69,78,1,-9,2016-01-23
Missouri,Texas A&M,53,66,1,-13,2016-01-23
New Orleans,Texas A&M-Corpus Christi,76,97,1,-21,2016-01-23
Little Rock,Texas-Arlington,68,62,0,6,2016-01-23
Iowa State,TCU,73,60,0,13,2016-01-23
Florida International,UTEP,79,69,0,10,2016-01-23
Florida Atlantic,UTSA,86,71,0,15,2016-01-23
Mississippi Valley State,Texas Southern,60,75,1,-15,2016-01-23
Arkansas State,Texas State,68,78,1,-10,2016-01-23
West Virginia,Texas Tech,80,76,0,4,2016-01-23
Colorado,Washington State,75,70,0,5,2016-01-23
North Dakota State,Western Illinois,65,52,0,13,2016-01-23
Buffalo,Western Michigan,71,91,1,-20,2016-01-23
Bradley,Wichita State,54,88,1,-34,2016-01-23
Boise State,Wyoming,81,71,0,10,2016-01-23
Seton Hall,Xavier,76,84,1,-8,2016-01-23
Tennessee State,Belmont,95,103,1,-8,2016-01-24
Siena,Canisius,99,78,0,21,2016-01-24
Tulane,Cincinnati,75,97,1,-22,2016-01-24
Holy Cross,Colgate,61,76,1,-15,2016-01-24
UNC Wilmington,Drexel,77,71,0,6,2016-01-24
Iona,Fairfield,91,98,1,-7,2016-01-24
Mount St. Mary's,Fairleigh Dickinson,87,72,0,15,2016-01-24
Dayton,Fordham,64,50,0,14,2016-01-24
William & Mary,Hofstra,63,91,1,-28,2016-01-24
Evansville,Indiana State,65,82,1,-17,2016-01-24
Purdue,Iowa,71,83,1,-12,2016-01-24
St. Joseph's,La Salle,69,48,0,21,2016-01-24
Florida Gulf Coast,Lipscomb,75,91,1,-16,2016-01-24
Winthrop,Longwood,82,68,0,14,2016-01-24
Binghamton,UMass-Lowell,64,57,0,7,2016-01-24
East Carolina,Memphis,84,83,0,1,2016-01-24
Southern Illinois,Missouri State,80,65,0,15,2016-01-24
Marist,Monmouth,72,83,1,-11,2016-01-24
Jacksonville State,Morehead State,78,74,0,4,2016-01-24
Hartford,New Hampshire,71,84,1,-13,2016-01-24
North Florida,NJIT,94,80,0,14,2016-01-24
Samford,UNC Greensboro,78,86,1,-8,2016-01-24
Valparaiso,Northern Kentucky,71,46,0,25,2016-01-24
USC,Oregon State,70,85,1,-15,2016-01-24
Bryn Athyn,Princeton,44,100,1,-56,2016-01-24
Gardner-Webb,Radford,59,69,1,-10,2016-01-24
Quinnipiac,Rider,52,75,1,-23,2016-01-24
UT-Martin,Southeast Missouri State,60,68,1,-8,2016-01-24
Marquette,St. John's (NY),78,73,0,5,2016-01-24
SMU,Temple,80,89,1,-9,2016-01-24
UCF,Tulsa,60,75,1,-15,2016-01-24
UMBC,Vermont,72,79,1,-7,2016-01-24
Providence,Villanova,82,76,0,6,2016-01-24
Syracuse,Virginia,65,73,1,-8,2016-01-24
St. Bonaventure,VCU,76,84,1,-8,2016-01-24
UNC,Virginia Tech,75,70,0,5,2016-01-24
Sacred Heart,Wagner,67,58,0,9,2016-01-24
Utah,Washington,80,75,0,5,2016-01-24
Mercer,Western Carolina,80,86,1,-6,2016-01-24
UIC,Wright State,66,80,1,-14,2016-01-24
Cleveland State,Youngstown State,55,70,1,-15,2016-01-24
Alabama State,Alcorn State,72,77,1,-5,2016-01-25
Georgia Southern,Appalachian State,101,100,0,1,2016-01-25
Lafayette,Bucknell,67,79,1,-12,2016-01-25
North Carolina A&T,Delaware State,55,57,1,-2,2016-01-25
Detroit,Green Bay,108,115,1,-7,2016-01-25
South Carolina State,Hampton,67,62,0,5,2016-01-25
Hillsdale,Houston Baptist,84,109,1,-25,2016-01-25
Kansas,Iowa State,72,85,1,-13,2016-01-25
Incarnate Word,McNeese State,76,79,1,-3,2016-01-25
Duke,Miami (FL),69,80,1,-11,2016-01-25
Oakland,Milwaukee,82,79,0,3,2016-01-25
Central Arkansas,New Orleans,83,94,1,-11,2016-01-25
Northwestern State,Nicholls State,88,80,0,8,2016-01-25
Savannah State,Norfolk State,73,92,1,-19,2016-01-25
Penn State,Ohio State,46,66,1,-20,2016-01-25
Mississippi Valley State,Prairie View,76,73,0,3,2016-01-25
Davidson,Richmond,78,70,0,8,2016-01-25
Abilene Christian,Sam Houston State,51,72,1,-21,2016-01-25
Alabama A&M,Southern,52,73,1,-21,2016-01-25
Lamar,Stephen F. Austin,52,86,1,-34,2016-01-25
Maine,Stony Brook,54,81,1,-27,2016-01-25
Arkansas-Pine Bluff,Texas Southern,49,78,1,-29,2016-01-25
Furman,VMI,68,56,0,12,2016-01-25
Northern Illinois,Akron,66,76,1,-10,2016-01-26
Tennessee,Alabama,57,63,1,-6,2016-01-26
Florida State,Boston College,72,62,0,10,2016-01-26
Ball State,Buffalo,64,76,1,-12,2016-01-26
Memphis,UCF,97,86,0,11,2016-01-26
La Salle,Duquesne,60,87,1,-27,2016-01-26
Wyoming,Fresno State,60,71,1,-11,2016-01-26
Creighton,Georgetown,73,74,1,-1,2016-01-26
Bethune-Cookman,Howard,68,70,1,-2,2016-01-26
Drake,Illinois State,64,76,1,-12,2016-01-26
Eastern Michigan,Kent State,58,73,1,-15,2016-01-26
Georgia,LSU,85,89,1,-4,2016-01-26
Central Michigan,Miami (OH),68,51,0,17,2016-01-26
San Diego State,Nevada,57,54,0,3,2016-01-26
Siena,Niagara,82,70,0,12,2016-01-26
Texas Tech,Oklahoma,67,91,1,-24,2016-01-26
Xavier,Providence,75,68,0,7,2016-01-26
Mississippi State,South Carolina,74,84,1,-10,2016-01-26
TCU,Texas,54,71,1,-17,2016-01-26
Southeastern Louisiana,Texas A&M-Corpus Christi,63,73,1,-10,2016-01-26
Ohio,Toledo,81,79,0,2,2016-01-26
South Alabama,Troy,66,58,0,8,2016-01-26
Florida,Vanderbilt,59,60,1,-1,2016-01-26
Virginia,Wake Forest,72,71,0,1,2016-01-26
Kansas State,West Virginia,55,70,1,-15,2016-01-26
Bowling Green State,Western Michigan,79,78,0,1,2016-01-26
Indiana,Wisconsin,79,82,1,-3,2016-01-26
UMass-Lowell,Albany (NY),63,75,1,-12,2016-01-27
Texas A&M,Arkansas,71,74,1,-3,2016-01-27
Boston University,Army,76,67,0,9,2016-01-27
UMBC,Binghamton,57,66,1,-9,2016-01-27
Northern Iowa,Bradley,68,50,0,18,2016-01-27
DePaul,Butler,53,67,1,-14,2016-01-27
UC-Irvine,Cal State Northridge,73,63,0,10,2016-01-27
Cal State Fullerton,UC-Davis,64,69,1,-5,2016-01-27
High Point,Campbell,73,63,0,10,2016-01-27
Pitt,Clemson,60,73,1,-13,2016-01-27
UNC Asheville,Coastal Carolina,66,68,1,-2,2016-01-27
Stanford,Colorado,75,91,1,-16,2016-01-27
San Jose State,Colorado State,66,74,1,-8,2016-01-27
North Carolina A&T,Coppin State,68,73,1,-5,2016-01-27
Saint Louis,Dayton,37,73,1,-36,2016-01-27
North Carolina Central,Delaware State,60,71,1,-11,2016-01-27
Temple,East Carolina,61,64,1,-3,2016-01-27
Murray State,Eastern Kentucky,75,71,0,4,2016-01-27
Jacksonville,Florida Gulf Coast,78,69,0,9,2016-01-27
Liberty,Gardner-Webb,69,55,0,14,2016-01-27
Maine,Hartford,105,100,0,5,2016-01-27
Loyola (MD),Holy Cross,71,54,0,17,2016-01-27
Tulsa,Houston,66,81,1,-15,2016-01-27
Missouri State,Indiana State,59,68,1,-9,2016-01-27
Missouri,Kentucky,54,88,1,-34,2016-01-27
Colgate,Lehigh,70,79,1,-9,2016-01-27
Sacred Heart,LIU-Brooklyn,84,92,1,-8,2016-01-27
Radford,Longwood,90,81,0,9,2016-01-27
Stetson,Marquette,60,74,1,-14,2016-01-27
Rutgers,Michigan,57,68,1,-11,2016-01-27
Purdue,Minnesota,68,64,0,4,2016-01-27
Auburn,Ole Miss,63,80,1,-17,2016-01-27
Austin Peay,Morehead State,65,75,1,-10,2016-01-27
American,Navy,63,58,0,5,2016-01-27
Boise State,UNLV,77,87,1,-10,2016-01-27
Vermont,New Hampshire,66,50,0,16,2016-01-27
Air Force,New Mexico,55,84,1,-29,2016-01-27
Lipscomb,NJIT,81,72,0,9,2016-01-27
Georgia Tech,NC State,90,83,0,7,2016-01-27
Baylor,Oklahoma State,69,65,0,4,2016-01-27
Fordham,Rhode Island,63,79,1,-16,2016-01-27
UMass,St. Joseph's,70,78,1,-8,2016-01-27
St. John's (NY),Seton Hall,60,79,1,-19,2016-01-27
Kennesaw State,USC Upstate,78,75,0,3,2016-01-27
South Florida,Tulane,73,60,0,13,2016-01-27
California,Utah,64,73,1,-9,2016-01-27
Louisville,Virginia Tech,91,83,0,8,2016-01-27
Loyola (IL),Wichita State,54,80,1,-26,2016-01-27
Charleston Southern,Winthrop,72,97,1,-25,2016-01-27
Oregon,Arizona,83,75,0,8,2016-01-28
Oregon State,Arizona State,68,86,1,-18,2016-01-28
Georgia Southern,Little Rock,67,80,1,-13,2016-01-28
Georgia State,Arkansas State,69,75,1,-6,2016-01-28
Loyola Marymount,BYU,62,87,1,-25,2016-01-28
UC-Riverside,Cal Poly,72,68,0,4,2016-01-28
Bryant,Central Connecticut,67,78,1,-11,2016-01-28
UNC Greensboro,Citadel,102,95,0,7,2016-01-28
Northeastern,College of Charleston,61,68,1,-7,2016-01-28
Cincinnati,UConn,58,57,0,1,2016-01-28
William & Mary,Delaware,94,79,0,15,2016-01-28
South Dakota,Denver,52,66,1,-14,2016-01-28
Towson,Drexel,77,70,0,7,2016-01-28
UT-Martin,Eastern Illinois,74,82,1,-8,2016-01-28
Portland State,Eastern Washington,83,112,1,-29,2016-01-28
Saint Francis (PA),Fairleigh Dickinson,82,86,1,-4,2016-01-28
Old Dominion,Florida Atlantic,78,66,0,12,2016-01-28
Charlotte,Florida International,72,69,0,3,2016-01-28
Western Carolina,Furman,60,62,1,-2,2016-01-28
Richmond,George Washington,98,90,0,8,2016-01-28
Santa Clara,Gonzaga,67,84,1,-17,2016-01-28
Cal State Bakersfield,Grand Canyon,64,70,1,-6,2016-01-28
Elon,Hofstra,64,66,1,-2,2016-01-28
Sacramento State,Idaho,65,63,0,2,2016-01-28
Southern Utah,Idaho State,68,87,1,-19,2016-01-28
Ohio State,Illinois,68,63,0,5,2016-01-28
Youngstown State,UIC,82,78,0,4,2016-01-28
Belmont,Jacksonville State,72,63,0,9,2016-01-28
UNC Wilmington,James Madison,78,73,0,5,2016-01-28
UCSB,Long Beach State,70,80,1,-10,2016-01-28
Texas State,Louisiana,54,80,1,-26,2016-01-28
Texas-Arlington,Louisiana-Monroe,88,99,1,-11,2016-01-28
UTSA,Louisiana Tech,75,85,1,-10,2016-01-28
Niagara,Marist,69,66,0,3,2016-01-28
Middle Tennessee,Marshall,66,82,1,-16,2016-01-28
Iowa,Maryland,68,74,1,-6,2016-01-28
VMI,Mercer,58,73,1,-15,2016-01-28
Robert Morris,Mount St. Mary's,49,70,1,-21,2016-01-28
Michigan State,Northwestern,76,45,0,31,2016-01-28
Purdue-Fort Wayne,Oral Roberts,68,63,0,5,2016-01-28
San Francisco,Portland,87,76,0,11,2016-01-28
Monmouth,Quinnipiac,66,51,0,15,2016-01-28
Rider,St. Peter's,76,45,0,31,2016-01-28
Pepperdine,San Diego,75,65,0,10,2016-01-28
Omaha,South Dakota State,76,87,1,-11,2016-01-28
Washington State,USC,71,81,1,-10,2016-01-28
Evansville,Southern Illinois,85,78,0,7,2016-01-28
Southeast Missouri State,SIU-Edwardsville,58,51,0,7,2016-01-28
UTEP,Southern Miss,58,71,1,-13,2016-01-28
Notre Dame,Syracuse,66,81,1,-15,2016-01-28
Tennessee State,Tennessee Tech,79,81,1,-2,2016-01-28
Appalachian State,Troy,75,71,0,4,2016-01-28
Washington,UCLA,86,84,0,2,2016-01-28
Seattle,Utah Valley,73,62,0,11,2016-01-28
Cleveland State,Valparaiso,52,77,1,-25,2016-01-28
St. Francis (NY),Wagner,61,64,1,-3,2016-01-28
Northern Arizona,Weber State,66,76,1,-10,2016-01-28
Alabama-Birmingham,Western Kentucky,62,69,1,-7,2016-01-28
ETSU,Wofford,73,87,1,-14,2016-01-28
Princeton,Brown,83,59,0,24,2016-01-29
Columbia,Dartmouth,77,60,0,17,2016-01-29
VCU,Davidson,79,69,0,10,2016-01-29
Northern Kentucky,Detroit,91,83,0,8,2016-01-29
Canisius,Fairfield,77,84,1,-7,2016-01-29
Cornell,Harvard,77,65,0,12,2016-01-29
Manhattan,Iona,56,70,1,-14,2016-01-29
Western Illinois,IUPUI,67,69,1,-2,2016-01-29
Green Bay,Milwaukee,94,95,1,-1,2016-01-29
Wright State,Oakland,63,89,1,-26,2016-01-29
Kent State,Ohio,61,72,1,-11,2016-01-29
Penn,Yale,58,81,1,-23,2016-01-29
Lamar,Abilene Christian,71,80,1,-9,2016-01-30
Prairie View,Alabama A&M,69,83,1,-14,2016-01-30
Texas Southern,Alabama State,75,72,0,3,2016-01-30
