Road,Home,Road_score,Home_score,Home_w,margin,Date
Prairie View,New Mexico State,57,69,1,-12,2017-12-03
Arkansas-Fort Smith,Pacific,68,105,1,-37,2017-12-03
Bradley,San Diego State,52,75,1,-23,2017-12-03
Idaho,Nicholls State,79,68,0,11,2017-12-03
Western State,Northern Colorado,75,87,1,-12,2017-12-03
Omaha,Washington,73,86,1,-13,2017-12-03
Maryland,Illinois,92,91,0,1,2017-12-03
Dayton,Mississippi State,59,61,1,-2,2017-12-03
Cal State Northridge,Montana,68,86,1,-18,2017-12-03
Detroit,UCLA,73,106,1,-33,2017-12-03
Michigan,Ohio State,62,71,1,-9,2017-12-04
High Point,College of Charleston,58,70,1,-12,2017-12-04
Quinnipiac,Columbia,89,87,0,2,2017-12-04
Maryland-Eastern Shore,Duquesne,61,86,1,-25,2017-12-04
Campbell,East Carolina,66,69,1,-3,2017-12-04
Liberty,Georgia State,77,74,0,3,2017-12-04
Penn,Howard,81,68,0,13,2017-12-04
Stony Brook,LIU-Brooklyn,71,75,1,-4,2017-12-04
Wisconsin,Penn State,64,63,0,1,2017-12-04
Appalachian State,Western Carolina,71,72,1,-1,2017-12-04
Sam Houston State,Baylor,56,84,1,-28,2017-12-04
Tougaloo,Grambling,95,111,1,-16,2017-12-04
Iowa,Indiana,64,77,1,-13,2017-12-04
Belmont,Lipscomb,54,69,1,-15,2017-12-04
Missouri State,North Dakota State,71,58,0,13,2017-12-04
UTSA,Oklahoma,85,97,1,-12,2017-12-04
Western State,Air Force,67,79,1,-12,2017-12-04
Florida State,Florida,83,66,0,17,2017-12-04
Northern Illinois,Iowa State,80,94,1,-14,2017-12-04
Sacramento State,Saint Mary's,54,70,1,-16,2017-12-04
Central Arkansas,San Francisco,76,78,1,-2,2017-12-04
Pacific Lutheran,Seattle,69,99,1,-30,2017-12-04
James Madison,Citadel,82,84,1,-2,2017-12-05
Dartmouth,Sacred Heart,73,79,1,-6,2017-12-05
Evansville,Bowling Green State,91,76,0,15,2017-12-05
Montana State,Central Michigan,48,75,1,-27,2017-12-05
Wake Forest,Charlotte,80,57,0,23,2017-12-05
VMI,Davidson,51,74,1,-23,2017-12-05
Florida Atlantic,Florida Gulf Coast,92,88,0,4,2017-12-05
UNC Asheville,Furman,72,83,1,-11,2017-12-05
Winthrop,Georgia,82,87,1,-5,2017-12-05
Villanova,Gonzaga,88,72,0,16,2017-12-05
Milwaukee,Jacksonville,62,52,0,10,2017-12-05
Maine-Presque Isle,Maine,55,75,1,-20,2017-12-05
Vermont,Marquette,81,91,1,-10,2017-12-05
Chattanooga,Marshall,66,70,1,-4,2017-12-05
Boston University,Miami (FL),54,69,1,-15,2017-12-05
Niagara,New Hampshire,78,70,0,8,2017-12-05
Bucknell,Northeastern,64,82,1,-18,2017-12-05
Ball State,Notre Dame,80,77,0,3,2017-12-05
Mount St. Mary's,Pitt,78,82,1,-4,2017-12-05
South Carolina State,Presbyterian,77,88,1,-11,2017-12-05
Michigan State,Rutgers,62,52,0,10,2017-12-05
Texas,VCU,71,67,0,4,2017-12-05
UMass-Lowell,Wagner,72,90,1,-18,2017-12-05
Virginia,West Virginia,61,68,1,-7,2017-12-05
Ohio Valley,Wright State,68,98,1,-30,2017-12-05
Colorado State,Arkansas,66,92,1,-26,2017-12-05
UT-Martin,Arkansas State,92,78,0,14,2017-12-05
North Dakota,Creighton,68,111,1,-43,2017-12-05
Texas Lutheran,Incarnate Word,63,91,1,-28,2017-12-05
USC Upstate,Kansas State,49,86,1,-37,2017-12-05
St. Thomas (TX),Lamar,46,60,1,-14,2017-12-05
Samford,Memphis,64,65,1,-1,2017-12-05
Nevada,Texas Tech,76,82,1,-6,2017-12-05
Alabama-Birmingham,Troy,90,78,0,12,2017-12-05
South Dakota State,Wichita State,85,95,1,-10,2017-12-05
Texas A&M,Arizona,64,67,1,-3,2017-12-05
Utah,Butler,69,81,1,-12,2017-12-05
Syracuse,UConn,72,63,0,9,2017-12-05
San Jose State,Denver,56,58,1,-2,2017-12-05
Saint Francis (PA),Duke,67,124,1,-57,2017-12-05
Miami (OH),Missouri,51,70,1,-19,2017-12-05
Minnesota,Nebraska,68,78,1,-10,2017-12-05
SMU,TCU,83,94,1,-11,2017-12-05
Omaha,UCSB,70,77,1,-7,2017-12-05
Cal State Bakersfield,Fresno State,55,70,1,-15,2017-12-05
Oral Roberts,UNLV,66,92,1,-26,2017-12-05
Eastern Kentucky,Oregon State,62,74,1,-12,2017-12-05
UC-Riverside,Pepperdine,59,70,1,-11,2017-12-05
St. John's (NY),Grand Canyon,68,60,0,8,2017-12-05
Fairfield,Houston,66,88,1,-22,2017-12-06
Southern,Tulane,76,95,1,-19,2017-12-06
Radford,Virginia Tech,68,95,1,-27,2017-12-06
Purdue-Fort Wayne,Akron,79,83,1,-4,2017-12-06
Bryant,Albany (NY),68,84,1,-16,2017-12-06
Army,Binghamton,66,71,1,-5,2017-12-06
St. Bonaventure,Canisius,73,65,0,8,2017-12-06
Navy,Coppin State,70,53,0,17,2017-12-06
Tennessee Tech,Dayton,66,79,1,-13,2017-12-06
Buffalo,Delaware,75,72,0,3,2017-12-06
UMBC,Delaware State,81,60,0,21,2017-12-06
Toledo,Detroit,89,86,0,3,2017-12-06
Northern Kentucky,ETSU,71,84,1,-13,2017-12-06
Oakland,Eastern Michigan,89,95,1,-6,2017-12-06
Loyola (MD),Florida State,71,96,1,-25,2017-12-06
Harvard,Fordham,47,45,0,2,2017-12-06
William & Mary,George Mason,77,70,0,7,2017-12-06
Princeton,George Washington,60,71,1,-11,2017-12-06
Coastal Carolina,Hampton,85,81,0,4,2017-12-06
SIU-Edwardsville,IUPUI,82,81,0,1,2017-12-06
Yale,Lehigh,86,77,0,9,2017-12-06
Stephen F. Austin,Louisiana Tech,85,83,0,2,2017-12-06
Siena,Louisville,60,86,1,-26,2017-12-06
Colgate,Marist,76,78,1,-2,2017-12-06
Holy Cross,UMass,50,64,1,-14,2017-12-06
Hofstra,Monmouth,85,84,0,1,2017-12-06
Western Carolina,UNC,61,104,1,-43,2017-12-06
Richmond,Old Dominion,60,79,1,-19,2017-12-06
Brown,Providence,72,77,1,-5,2017-12-06
Rider,Robert Morris,75,78,1,-3,2017-12-06
Houston Baptist,St. Peter's,74,76,1,-2,2017-12-06
Wyoming,South Carolina,64,80,1,-16,2017-12-06
UMKC,Southeast Missouri State,87,91,1,-4,2017-12-06
Wisconsin,Temple,55,59,1,-4,2017-12-06
Morgan State,Towson,78,82,1,-4,2017-12-06
Cleveland State,Western Michigan,67,78,1,-11,2017-12-06
Georgia Tech,Wofford,60,63,1,-3,2017-12-06
Kent State,Xavier,70,96,1,-26,2017-12-06
Rhode Island,Alabama,64,68,1,-4,2017-12-06
Gardner-Webb,Auburn,55,80,1,-25,2017-12-06
Stetson,Duquesne,59,73,1,-14,2017-12-06
Loyola (IL),Florida,65,59,0,6,2017-12-06
Eastern Illinois,Green Bay,57,59,1,-2,2017-12-06
Austin Peay,Illinois,57,64,1,-7,2017-12-06
Wisconsin-Parkside,UIC,48,76,1,-28,2017-12-06
Penn,Lafayette,73,68,0,5,2017-12-06
Loyola (LA),Louisiana,56,98,1,-42,2017-12-06
Indiana State,North Texas,76,79,1,-3,2017-12-06
San Diego Christian,Northern Arizona,70,79,1,-9,2017-12-06
Southern Illinois,Saint Louis,69,74,1,-5,2017-12-06
Drake,South Dakota,65,93,1,-28,2017-12-06
Long Beach State,Southern Utah,89,94,1,-5,2017-12-06
Texas A&M-Corpus Christi,Texas-Rio Grande Valley,78,82,1,-4,2017-12-06
McMurry,Texas State,50,100,1,-50,2017-12-06
Middle Tennessee,Vanderbilt,66,63,0,3,2017-12-06
American,Western Illinois,56,69,1,-13,2017-12-06
Abilene Christian,Air Force,62,58,0,4,2017-12-06
Illinois State,BYU,68,80,1,-12,2017-12-06
New Mexico,Colorado,57,75,1,-18,2017-12-06
Central Connecticut,DePaul,57,85,1,-28,2017-12-06
Cal State Northridge,Idaho State,66,74,1,-8,2017-12-06
Washington,Kansas,74,65,0,9,2017-12-06
San Diego,New Mexico State,65,60,0,5,2017-12-06
UC-Irvine,Utah State,59,62,1,-3,2017-12-06
Weber State,Utah Valley,56,83,1,-27,2017-12-06
Central Arkansas,California,96,69,0,27,2017-12-06
Pacific,UC-Davis,67,71,1,-4,2017-12-06
Washington State,Idaho,64,91,1,-27,2017-12-06
Portland State,Loyola Marymount,94,85,0,9,2017-12-06
Cal State Fullerton,Portland,76,66,0,10,2017-12-06
Antelope Valley,Sacramento State,74,97,1,-23,2017-12-06
Prairie View,Hawaii,60,72,1,-12,2017-12-06
Valparaiso,Purdue,50,80,1,-30,2017-12-07
Brevard,South Carolina State,65,93,1,-28,2017-12-07
Stony Brook,Columbia,76,66,0,10,2017-12-07
Quinnipiac,Hartford,75,77,1,-2,2017-12-07
Drexel,La Salle,72,70,0,2,2017-12-07
Ohio,Maryland,62,87,1,-25,2017-12-07
Elon,UNC Greensboro,44,75,1,-31,2017-12-07
NJIT,Rutgers,64,73,1,-9,2017-12-07
Howard,Georgetown,67,81,1,-14,2017-12-07
Iowa,Iowa State,78,84,1,-6,2017-12-07
Texas-Arlington,Northern Iowa,58,62,1,-4,2017-12-07
Eastern Washington,San Francisco,71,81,1,-10,2017-12-07
Life Pacific,Cal State Bakersfield,71,100,1,-29,2017-12-08
Concorida (NE),South Dakota State,67,103,1,-36,2017-12-08
Boston University,Bethune-Cookman,90,87,0,3,2017-12-08
Maryland-Eastern Shore,Liberty,49,71,1,-22,2017-12-08
Dartmouth,Maine,73,66,0,7,2017-12-08
Army,Wake Forest,80,109,1,-29,2017-12-08
St. John's (NY),Arizona State,70,82,1,-12,2017-12-08
Hampton,Missouri State,75,88,1,-13,2017-12-08
Southern Nazarene,Oral Roberts,68,60,0,8,2017-12-08
Air Force,UC-Riverside,48,67,1,-19,2017-12-08
Colorado State,Oregon,65,95,1,-30,2017-12-08
Oklahoma,USC,85,83,0,2,2017-12-08
Nevada,TCU,80,84,1,-4,2017-12-09
Duke,Boston College,84,89,1,-5,2017-12-09
Youngstown State,Butler,67,95,1,-28,2017-12-09
Delaware State,Duquesne,48,97,1,-49,2017-12-09
Monmouth,Kentucky,76,93,1,-17,2017-12-09
Gardner-Webb,Maryland,60,82,1,-22,2017-12-09
UCLA,Michigan,69,78,1,-9,2017-12-09
William & Mary,Ohio State,62,97,1,-35,2017-12-09
Coastal Carolina,South Carolina,78,80,1,-2,2017-12-09
Marquette,Wisconsin,82,63,0,19,2017-12-09
Southern,UCF,60,76,1,-16,2017-12-09
Tennessee Tech,Central Michigan,69,74,1,-5,2017-12-09
Stetson,Marist,79,76,0,3,2017-12-09
Bryant,Memphis,72,90,1,-18,2017-12-09
Purdue-Fort Wayne,Miami (OH),73,81,1,-8,2017-12-09
Central Connecticut,Northern Illinois,55,61,1,-6,2017-12-09
Longwood,VMI,70,81,1,-11,2017-12-09
Valparaiso,Ball State,70,71,1,-1,2017-12-09
UMass-Lowell,Brown,75,89,1,-14,2017-12-09
Central Pennsylvania College,Buffalo,54,88,1,-34,2017-12-09
Coppin State,UConn,59,72,1,-13,2017-12-09
Nebraska,Creighton,65,75,1,-10,2017-12-09
Western Michigan,Detroit,87,79,0,8,2017-12-09
Central State (OH),Eastern Michigan,65,80,1,-15,2017-12-09
Canisius,Evansville,58,65,1,-7,2017-12-09
North Carolina A&T,Georgetown,74,83,1,-9,2017-12-09
Montana,Georgia State,68,71,1,-3,2017-12-09
Louisiana-Monroe,Jacksonville State,56,75,1,-19,2017-12-09
Mount St. Mary's,Lehigh,60,75,1,-15,2017-12-09
Indiana,Louisville,62,71,1,-9,2017-12-09
UMKC,NC State,69,88,1,-19,2017-12-09
Yale,St. Bonaventure,67,75,1,-8,2017-12-09
Colgate,Syracuse,58,72,1,-14,2017-12-09
St. Joseph's,Temple,78,81,1,-3,2017-12-09
Lipscomb,Tennessee,71,81,1,-10,2017-12-09
UMBC,Towson,65,78,1,-13,2017-12-09
Samford,Clemson,59,81,1,-22,2017-12-09
Penn,Dayton,78,70,0,8,2017-12-09
USC Upstate,Denver,69,84,1,-15,2017-12-09
St. Francis (NY),Fordham,68,76,1,-8,2017-12-09
New Hampshire,Holy Cross,58,62,1,-4,2017-12-09
Providence,UMass,63,72,1,-9,2017-12-09
Chicago State,Oakland,50,82,1,-32,2017-12-09
Lafayette,Sacred Heart,50,62,1,-12,2017-12-09
VCU,Seton Hall,67,90,1,-23,2017-12-09
Rice,Stephen F. Austin,62,81,1,-19,2017-12-09
Florida Gulf Coast,Texas-Arlington,85,78,0,7,2017-12-09
Kent State,Wright State,54,63,1,-9,2017-12-09
Howard,American,63,74,1,-11,2017-12-09
Alabama-Birmingham,Auburn,80,85,1,-5,2017-12-09
Sacramento State,Boise State,54,77,1,-23,2017-12-09
South Carolina State,Furman,72,101,1,-29,2017-12-09
North Carolina Central,George Mason,65,77,1,-12,2017-12-09
DePaul,UIC,65,55,0,10,2017-12-09
Murray State,Illinois State,78,72,0,6,2017-12-09
Indianapolis,Indiana State,75,79,1,-4,2017-12-09
Norfolk State,Loyola (IL),52,80,1,-28,2017-12-09
Binghamton,Loyola (MD),77,64,0,13,2017-12-09
Florida A&M,Mercer,64,82,1,-18,2017-12-09
UCSB,Montana State,91,69,0,22,2017-12-09
Iona,NJIT,74,70,0,4,2017-12-09
Vermont,Northeastern,67,71,1,-4,2017-12-09
Wichita State,Oklahoma State,78,66,0,12,2017-12-09
George Washington,Penn State,54,74,1,-20,2017-12-09
Erskine,Radford,49,76,1,-27,2017-12-09
Prairie View,Texas A&M,53,73,1,-20,2017-12-09
Texas State,Abilene Christian,68,72,1,-4,2017-12-09
William Jessup,UC-Davis,52,86,1,-34,2017-12-09
Savannah State,Georgia Southern,91,102,1,-11,2017-12-09
Howard Payne,Lamar,56,112,1,-56,2017-12-09
Northwestern State,Louisiana College,88,58,0,30,2017-12-09
North Georgia,Mississippi State,62,95,1,-33,2017-12-09
California,San Diego State,63,62,0,1,2017-12-09
Colorado,Xavier,69,96,1,-27,2017-12-09
Minnesota,Arkansas,79,95,1,-16,2017-12-09
Florida,Cincinnati,66,60,0,6,2017-12-09
Omaha,Drake,74,93,1,-19,2017-12-09
Florida National University,Jacksonville,51,89,1,-38,2017-12-09
Southern Utah,Michigan State,63,88,1,-25,2017-12-09
Ole Miss,Middle Tennessee,58,77,1,-19,2017-12-09
McNeese State,North Texas,47,85,1,-38,2017-12-09
Pacific,Wyoming,72,86,1,-14,2017-12-09
Appalachian State,Akron,89,94,1,-5,2017-12-09
Hillsdale,Baylor,82,105,1,-23,2017-12-09
Notre Dame,Delaware,92,68,0,24,2017-12-09
Jackson State,Louisiana Tech,62,91,1,-29,2017-12-09
Morgan State,Manhattan,66,80,1,-14,2017-12-09
Bowling Green State,Old Dominion,46,88,1,-42,2017-12-09
Hofstra,Rider,88,82,0,6,2017-12-09
Fairleigh Dickinson,Rutgers,54,92,1,-38,2017-12-09
Albany (NY),Siena,74,69,0,5,2017-12-09
Marshall,Toledo,93,87,0,6,2017-12-09
Utah State,Utah,67,77,1,-10,2017-12-09
Johnson & Wales (NC),Wofford,45,104,1,-59,2017-12-09
Henderson State,Arkansas State,76,90,1,-14,2017-12-09
Little Rock,Central Arkansas,54,69,1,-15,2017-12-09
Tulsa,Kansas State,61,54,0,7,2017-12-09
North Dakota State,North Dakota,88,79,0,9,2017-12-09
West Virginia,Pitt,69,60,0,9,2017-12-09
Houston,Saint Louis,77,58,0,19,2017-12-09
Seattle,Saint Mary's,73,97,1,-24,2017-12-09
Southeast Missouri State,Southern Illinois,75,69,0,6,2017-12-09
UC-Irvine,Texas-Rio Grande Valley,59,73,1,-14,2017-12-09
Houston Baptist,UTSA,71,87,1,-16,2017-12-09
Milwaukee,Western Illinois,69,90,1,-21,2017-12-09
Utah Valley,Cal State Fullerton,83,91,1,-8,2017-12-09
Grambling,Grand Canyon,53,87,1,-34,2017-12-09
Northwest Nazarene,Idaho State,57,73,1,-16,2017-12-09
Green Bay,Missouri,77,100,1,-23,2017-12-09
New Mexico State,New Mexico,65,62,0,3,2017-12-09
Washington State,UTEP,69,76,1,-7,2017-12-09
Alabama,Arizona,82,88,1,-6,2017-12-09
Fresno State,Cal Poly,83,63,0,20,2017-12-09
Idaho,Cal State Bakersfield,55,66,1,-11,2017-12-09
Loyola Marymount,Cal State Northridge,74,57,0,17,2017-12-09
Arkansas-Pine Bluff,Oregon State,58,85,1,-27,2017-12-09
Long Beach State,Pepperdine,78,71,0,7,2017-12-09
San Jose State,Portland,55,64,1,-9,2017-12-09
Northern Arizona,San Diego,51,79,1,-28,2017-12-09
Portland State,Santa Clara,87,84,0,3,2017-12-09
BYU,Weber State,74,68,0,6,2017-12-09
Hawaii-Hilo,Hawaii,64,82,1,-18,2017-12-09
Illinois,UNLV,82,89,1,-7,2017-12-09
Webber,Florida Atlantic,46,106,1,-60,2017-12-10
Tulane,Florida State,53,72,1,-19,2017-12-10
Charlotte,Chattanooga,50,64,1,-14,2017-12-10
Navy,Columbia,73,68,0,5,2017-12-10
La Salle,Villanova,68,77,1,-9,2017-12-10
Notre Dame (CA),Cleveland State,56,89,1,-33,2017-12-10
North Greenville,College of Charleston,60,92,1,-32,2017-12-10
Hiwassee,ETSU,48,94,1,-46,2017-12-10
Toccoa Falls,High Point,39,110,1,-71,2017-12-10
Arizona State,Kansas,95,85,0,10,2017-12-10
Maine-Machias,Maine,51,104,1,-53,2017-12-10
Saint Francis (PA),Niagara,93,87,0,6,2017-12-10
Western Kentucky,Ohio,84,89,1,-5,2017-12-10
James Madison,Richmond,71,74,1,-3,2017-12-10
Drexel,Robert Morris,60,74,1,-14,2017-12-10
Eastern Washington,South Dakota,73,75,1,-2,2017-12-10
Fairfield,LIU-Brooklyn,76,72,0,4,2017-12-10
Milligan,UNC Asheville,60,97,1,-37,2017-12-10
South Alabama,SIU-Edwardsville,75,76,1,-1,2017-12-10
Troy,Southern Miss,71,89,1,-18,2017-12-10
Cincinnati-Clermont,UT-Martin,92,127,1,-35,2017-12-10
Maryland-Eastern Shore,Virginia Tech,40,93,1,-53,2017-12-10
Missouri State,Oral Roberts,66,73,1,-7,2017-12-10
Mercy,Wagner,41,75,1,-34,2017-12-10
Southern,Iowa,60,91,1,-31,2017-12-10
UNC Wilmington,LSU,84,97,1,-13,2017-12-10
Dubuque,Northern Iowa,47,80,1,-33,2017-12-10
Alcorn State,Iowa State,58,78,1,-20,2017-12-10
Eastern Kentucky,Northern Kentucky,63,91,1,-28,2017-12-10
Panhandle State,Northern Colorado,53,104,1,-51,2017-12-10
IUPUI,Purdue,61,86,1,-25,2017-12-10
Gonzaga,Washington,97,70,0,27,2017-12-10
North Florida,Florida A&M,101,89,0,12,2017-12-11
Sacred Heart,Hartford,72,86,1,-14,2017-12-11
Fisk,Jackson State,53,60,1,-7,2017-12-11
Bryant,Louisville,59,102,1,-43,2017-12-11
Chicago State,Northwestern,31,96,1,-65,2017-12-11
Florida International,South Florida,65,53,0,12,2017-12-11
Siena,Vermont,57,81,1,-24,2017-12-11
Drake,Minnesota,67,68,1,-1,2017-12-11
Alabama A&M,DePaul,59,83,1,-24,2017-12-11
North Carolina Central,Grand Canyon,59,64,1,-5,2017-12-11
Texas Southern,Oregon,68,74,1,-6,2017-12-11
Kentucky Christian,Morehead State,57,85,1,-28,2017-12-12
Charleston Southern,South Carolina State,88,91,1,-3,2017-12-12
Cal Poly,Bethune-Cookman,53,67,1,-14,2017-12-12
Columbia,Boston College,66,81,1,-15,2017-12-12
Southeastern Louisiana,UCF,53,61,1,-8,2017-12-12
Mississippi State,Cincinnati,50,65,1,-15,2017-12-12
NJIT,Colgate,76,87,1,-11,2017-12-12
Georgia Southern,George Mason,74,51,0,23,2017-12-12
Point,Georgia State,70,90,1,-20,2017-12-12
Green Bay,Indiana State,63,85,1,-22,2017-12-12
Yale,Iona,67,83,1,-16,2017-12-12
Louisiana,Louisiana Tech,75,71,0,4,2017-12-12
Catholic,Maryland,59,76,1,-17,2017-12-12
Coppin State,UMBC,74,81,1,-7,2017-12-12
Monmouth,Princeton,58,69,1,-11,2017-12-12
Fordham,Rutgers,63,75,1,-12,2017-12-12
St. Peter's,Seton Hall,61,84,1,-23,2017-12-12
Army,St. Francis (NY),76,64,0,12,2017-12-12
Hofstra,Stony Brook,84,81,0,3,2017-12-12
Tennessee State,Alabama State,64,45,0,19,2017-12-12
Fisk,Alcorn State,69,77,1,-8,2017-12-12
San Diego,Colorado,69,59,0,10,2017-12-12
Grambling,Louisiana-Monroe,57,59,1,-2,2017-12-12
Valley City State,North Dakota State,58,101,1,-43,2017-12-12
Murray State,Saint Louis,55,69,1,-14,2017-12-12
North Dakota,South Dakota State,63,99,1,-36,2017-12-12
Albany (NY),Memphis,58,67,1,-9,2017-12-12
Eastern New Mexico,New Mexico State,62,84,1,-22,2017-12-12
Michigan,Texas,59,52,0,7,2017-12-12
Eastern Washington,Wyoming,88,93,1,-5,2017-12-12
Jacksonville State,Oregon State,69,70,1,-1,2017-12-12
Boston University,UMass-Lowell,82,87,1,-5,2017-12-13
Milwaukee,Belmont,63,82,1,-19,2017-12-13
Mississippi Valley State,Duquesne,49,73,1,-24,2017-12-13
UNC Wilmington,UNC Greensboro,58,71,1,-13,2017-12-13
Florida International,North Florida,85,87,1,-2,2017-12-13
Villanova,Temple,87,67,0,20,2017-12-13
Southern Miss,Alabama A&M,69,54,0,15,2017-12-13
Little Rock,Bradley,46,86,1,-40,2017-12-13
Longwood,Illinois,45,92,1,-47,2017-12-13
Sam Houston State,Ole Miss,69,82,1,-13,2017-12-13
Arkansas State,Omaha,74,77,1,-3,2017-12-13
Jackson State,Southern Illinois,51,69,1,-18,2017-12-13
New Orleans,SMU,66,79,1,-13,2017-12-13
Savannah State,Texas A&M,66,113,1,-47,2017-12-13
Western Kentucky,Wisconsin,80,81,1,-1,2017-12-13
Grand Canyon,Boise State,80,85,1,-5,2017-12-13
Houston,LSU,77,80,1,-3,2017-12-13
Denver,Northern Colorado,63,83,1,-20,2017-12-13
Kennesaw State,Texas Tech,53,82,1,-29,2017-12-13
Arkansas-Pine Bluff,Fresno State,52,78,1,-26,2017-12-13
Portland State,Oregon,84,95,1,-11,2017-12-13
Saint Martin's,Seattle,72,88,1,-16,2017-12-13
St. Edward's,Rice,86,91,1,-5,2017-12-14
Washington Adventist,Howard,65,76,1,-11,2017-12-14
Citadel,Campbell,77,87,1,-10,2017-12-14
Montreat,Furman,47,103,1,-56,2017-12-14
Florida College,Lipscomb,68,100,1,-32,2017-12-14
Mid-Atlantic Christian,Norfolk State,34,112,1,-78,2017-12-14
McNeese State,North Carolina Central,71,77,1,-6,2017-12-14
Toccoa Falls,Presbyterian,35,104,1,-69,2017-12-14
Bethune-Cookman,South Florida,63,83,1,-20,2017-12-14
Florida A&M,Southern,50,68,1,-18,2017-12-14
Southern Wesleyan,VMI,52,90,1,-38,2017-12-14
Texas Southern,Baylor,68,99,1,-31,2017-12-14
Valparaiso,Northwestern,50,84,1,-34,2017-12-14
Southern-New Orleans,Southeastern Louisiana,77,106,1,-29,2017-12-14
Prairie View,Tulsa,73,77,1,-4,2017-12-14
South Dakota,Northern Arizona,90,77,0,13,2017-12-14
Bethesda University (CA),Utah Valley,44,106,1,-62,2017-12-14
Santa Clara,USC,59,82,1,-23,2017-12-14
Eastern Kentucky,Charleston Southern,70,65,0,5,2017-12-15
Washington College,Mount St. Mary's,67,89,1,-22,2017-12-15
Tennessee State,North Carolina A&T,54,64,1,-10,2017-12-15
Little Rock,Sam Houston State,55,57,1,-2,2017-12-15
South Dakota State,Colorado,103,112,1,-9,2017-12-15
Maryland-Eastern Shore,Creighton,36,87,1,-51,2017-12-15
Barclay,Houston Baptist,65,100,1,-35,2017-12-15
Dartmouth,UIC,60,76,1,-16,2017-12-15
Thomas University,Samford,51,98,1,-47,2017-12-15
St. Mary's (TX),Texas A&M-Corpus Christi,55,71,1,-16,2017-12-15
Simon Fraser University,Idaho,54,73,1,-19,2017-12-15
Denver,Stanford,62,75,1,-13,2017-12-15
UC-Davis,San Francisco,61,74,1,-13,2017-12-15
Michigan,Detroit,90,58,0,32,2017-12-16
Miami (FL),George Washington,59,50,0,9,2017-12-16
Syracuse,Georgetown,86,79,0,7,2017-12-16
Louisville,Memphis,81,72,0,9,2017-12-16
UNC Greensboro,NC State,81,76,0,5,2017-12-16
Butler,Purdue,67,82,1,-15,2017-12-16
Seton Hall,Rutgers,65,71,1,-6,2017-12-16
Indiana State,Western Kentucky,65,81,1,-16,2017-12-16
Point,Citadel,66,110,1,-44,2017-12-16
Kentucky Christian,Liberty,40,96,1,-56,2017-12-16
Stephen F. Austin,LSU,83,82,0,1,2017-12-16
Mississippi Valley State,Akron,63,81,1,-18,2017-12-16
Winthrop,Alabama State,88,80,0,8,2017-12-16
Robert Morris,Buffalo,70,86,1,-16,2017-12-16
Montreat,Coastal Carolina,70,83,1,-13,2017-12-16
Northwestern,DePaul,62,60,0,2,2017-12-16
Oklahoma State,Florida State,71,70,0,1,2017-12-16
Drake,Iowa,64,90,1,-26,2017-12-16
Stetson,Purdue-Fort Wayne,84,88,1,-4,2017-12-16
Virginia Tech,Kentucky,86,93,1,-7,2017-12-16
Cornell,Longwood,69,62,0,7,2017-12-16
Loyola (IL),Milwaukee,56,73,1,-17,2017-12-16
Indiana,Notre Dame,80,77,0,3,2017-12-16
Michigan State,Oakland,86,73,0,13,2017-12-16
McNeese State,Pitt,51,72,1,-21,2017-12-16
Central Michigan,Southern Utah,80,86,1,-6,2017-12-16
Louisiana Tech,Texas,60,75,1,-15,2017-12-16
Wright State,Toledo,77,69,0,8,2017-12-16
Davidson,Virginia,60,80,1,-20,2017-12-16
ETSU,Xavier,66,68,1,-2,2017-12-16
Alabama A&M,Alabama-Birmingham,58,90,1,-32,2017-12-16
Pepperdine,Belmont,62,79,1,-17,2017-12-16
Bradley,Chicago State,84,58,0,26,2017-12-16
Georgia,UMass,62,72,1,-10,2017-12-16
Illinois State,Ole Miss,101,97,0,4,2017-12-16
Lyndon State,New Hampshire,31,111,1,-80,2017-12-16
Grambling,Southeastern Louisiana,68,67,0,1,2017-12-16
Cincinnati,UCLA,77,63,0,14,2017-12-16
Cal State Fullerton,California,89,95,1,-6,2017-12-16
Florida,Clemson,69,71,1,-2,2017-12-16
Austin Peay,Evansville,74,78,1,-4,2017-12-16
UMKC,Incarnate Word,73,77,1,-4,2017-12-16
Northern Iowa,Iowa State,65,76,1,-11,2017-12-16
USC Upstate,Jacksonville State,61,77,1,-16,2017-12-16
Fairleigh Dickinson,NJIT,68,71,1,-3,2017-12-16
Niagara,Norfolk State,85,82,0,3,2017-12-16
Linfield,Portland State,71,116,1,-45,2017-12-16
College of Charleston,Rhode Island,62,68,1,-6,2017-12-16
Wagner,Rider,84,90,1,-6,2017-12-16
Eastern Illinois,South Alabama,52,63,1,-11,2017-12-16
Jacksonville,South Carolina State,74,83,1,-9,2017-12-16
Vermont,St. Bonaventure,79,81,1,-2,2017-12-16
SUNY-Maritime,St. Francis (NY),67,88,1,-21,2017-12-16
Oklahoma,Wichita State,91,83,0,8,2017-12-16
Georgia Southern,Cal State Bakersfield,53,55,1,-2,2017-12-16
William Carey,Southern Miss,58,75,1,-17,2017-12-16
Drexel,Temple,60,63,1,-3,2017-12-16
Middle Tennessee,Auburn,70,76,1,-6,2017-12-16
Oregon,Fresno State,68,61,0,7,2017-12-16
Northwestern State,Louisiana State-Shreveport,84,85,1,-1,2017-12-16
