Road,Home,Road_score,Home_score,Home_w,margin,Date
Princeton,Butler,67,70,1,-3,2013-11-16
Santa Clara,Cal State Fullerton,73,86,1,-13,2013-11-16
Montana State,UC-Riverside,67,72,1,-5,2013-11-16
Utah State,UCSB,71,64,0,7,2013-11-16
Pepperdine,Central Michigan,88,71,0,17,2013-11-16
Montreat,Chattanooga,51,108,1,-57,2013-11-16
Appalachian State,Cincinnati,49,77,1,-28,2013-11-16
North Greenville,Citadel,53,83,1,-30,2013-11-16
Ole Miss,Coastal Carolina,72,70,0,2,2013-11-16
Jackson State,Colorado,70,94,1,-24,2013-11-16
Weber State,Colorado State,67,88,1,-21,2013-11-16
UMass-Lowell,Dartmouth,59,77,1,-18,2013-11-16
Virginia,Davidson,70,57,0,13,2013-11-16
St. Francis (NY),Dayton,58,78,1,-20,2013-11-16
Wright State,DePaul,72,81,1,-9,2013-11-16
High Point,Eastern Kentucky,67,74,1,-7,2013-11-16
Little Rock,Florida,56,86,1,-30,2013-11-16
Texas Southern,Florida International,68,70,1,-2,2013-11-16
Cal State Northridge,Fresno State,64,80,1,-16,2013-11-16
Jacksonville,Gardner-Webb,78,87,1,-9,2013-11-16
Northern Iowa,George Mason,70,76,1,-6,2013-11-16
Toccoa Falls,Georgia Southern,50,104,1,-54,2013-11-16
Western New Mexico,Grand Canyon,41,91,1,-50,2013-11-16
Wisconsin,Green Bay,69,66,0,3,2013-11-16
Missouri,Hawaii,92,80,0,12,2013-11-16
Incarnate Word,Huston-Tillotson,85,78,0,7,2013-11-16
Northwest Nazarene,Idaho,64,78,1,-14,2013-11-16
Eastern Illinois,UIC,86,66,0,20,2013-11-16
Wofford,Iona,55,76,1,-21,2013-11-16
Texas-Rio Grande Valley,Purdue-Fort Wayne,60,66,1,-6,2013-11-16
Southeast Missouri State,IUPUI,76,68,0,8,2013-11-16
Alabama State,Jacksonville State,84,73,0,11,2013-11-16
Milwaukee,James Madison,77,66,0,11,2013-11-16
Siena,La Salle,74,78,1,-4,2013-11-16
Western Carolina,Liberty,68,63,0,5,2013-11-16
Mars Hill,Longwood,70,88,1,-18,2013-11-16
Northwestern State,LSU,74,88,1,-14,2013-11-16
Fairfield,Loyola (MD),52,59,1,-7,2013-11-16
George Washington,Manhattan,80,74,0,6,2013-11-16
Ohio State,Marquette,52,35,0,17,2013-11-16
Seton Hall,Mercer,74,77,1,-3,2013-11-16
Akron,Middle Tennessee,73,80,1,-7,2013-11-16
Tulsa,Missouri State,93,96,1,-3,2013-11-16
Campbell,NC State,66,81,1,-15,2013-11-16
Wingate,UNC Wilmington,61,80,1,-19,2013-11-16
Southern,North Florida,87,78,0,9,2013-11-16
Central Connecticut,Northeastern,69,83,1,-14,2013-11-16
San Jose State,Northern Illinois,59,60,1,-1,2013-11-16
San Diego,Northern Kentucky,75,44,0,31,2013-11-16
Texas State,Oral Roberts,65,82,1,-17,2013-11-16
Penn State,Penn,83,71,0,12,2013-11-16
Marist,Providence,48,93,1,-45,2013-11-16
Albany (NY),Quinnipiac,69,79,1,-10,2013-11-16
Brevard,Radford,57,105,1,-48,2013-11-16
Minnesota,Richmond,74,59,0,15,2013-11-16
Brown,Sacred Heart,85,73,0,12,2013-11-16
Creighton,St. Joseph's,83,79,0,4,2013-11-16
Drake,Saint Mary's,63,67,1,-4,2013-11-16
Evergreen State,Seattle,59,100,1,-41,2013-11-16
Saint Louis,Southern Illinois,76,67,0,9,2013-11-16
Central Arkansas,SIU-Edwardsville,93,100,1,-7,2013-11-16
Canisius,St. Bonaventure,64,86,1,-22,2013-11-16
Colgate,Syracuse,50,69,1,-19,2013-11-16
USC Upstate,Tennessee,65,74,1,-9,2013-11-16
Tennessee Tech,Texas A&M-Corpus Christi,62,60,0,2,2013-11-16
Loyola (IL),Tulane,59,65,1,-6,2013-11-16
Winthrop,VCU,71,92,1,-21,2013-11-16
Bluefield State,VMI,80,121,1,-41,2013-11-16
ETSU,Western Kentucky,50,57,1,-7,2013-11-16
Tennessee State,Wichita State,71,85,1,-14,2013-11-16
Arkansas State,Wyoming,64,85,1,-21,2013-11-16
Arkansas-Pine Bluff,Air Force,64,67,1,-3,2013-11-17
Louisiana,Baylor,68,87,1,-19,2013-11-17
Florida Atlantic,Boston College,79,82,1,-3,2013-11-17
Pacifica,UC-Irvine,73,110,1,-37,2013-11-17
Bethune-Cookman,UCF,63,83,1,-20,2013-11-17
South Carolina,Clemson,57,71,1,-14,2013-11-17
Boston University,UConn,60,77,1,-17,2013-11-17
Stanford,Denver,66,57,0,9,2013-11-17
UT-Martin,Florida State,61,89,1,-28,2013-11-17
Oakland,Gonzaga,67,82,1,-15,2013-11-17
Delaware,Hampton,90,79,0,11,2013-11-17
Lehigh,Houston,66,80,1,-14,2013-11-17
Bradley,Illinois,55,81,1,-26,2013-11-17
Stony Brook,Indiana,74,90,1,-16,2013-11-17
Abilene Christian,Iowa,41,103,1,-62,2013-11-17
Michigan,Iowa State,70,77,1,-7,2013-11-17
Tennessee Tech,Purdue-Fort Wayne,66,69,1,-3,2013-11-17
San Jose State,James Madison,66,79,1,-13,2013-11-17
Long Beach State,Kansas State,58,71,1,-13,2013-11-17
St. Peter's,Kent State,58,75,1,-17,2013-11-17
Robert Morris,Kentucky,49,87,1,-38,2013-11-17
Northern Arizona,Loyola Marymount,78,90,1,-12,2013-11-17
Oregon State,Maryland,90,83,0,7,2013-11-17
Mount St. Mary's,UMBC,84,90,1,-6,2013-11-17
Youngstown State,UMass,69,85,1,-16,2013-11-17
Marshall,Morehead State,94,102,1,-8,2013-11-17
South Carolina State,Nebraska,57,83,1,-26,2013-11-17
NJIT,New Hampshire,71,63,0,8,2013-11-17
Charleston Southern,New Mexico,93,109,1,-16,2013-11-17
Belmont,UNC,83,80,0,3,2013-11-17
Chowan,UNC Greensboro,58,97,1,-39,2013-11-17
Milwaukee,Northern Illinois,82,69,0,13,2013-11-17
Illinois State,Northwestern,68,64,0,4,2013-11-17
Indiana State,Notre Dame,83,70,0,13,2013-11-17
Valparaiso,Ohio,72,76,1,-4,2013-11-17
Western Illinois,Pacific,52,66,1,-14,2013-11-17
Howard,Pitt,52,84,1,-32,2013-11-17
Rider,Purdue,77,81,1,-4,2013-11-17
Texas-Rio Grande Valley,Texas A&M-Corpus Christi,61,72,1,-11,2013-11-17
West Alabama,UTEP,46,67,1,-21,2013-11-17
Towson,Villanova,44,78,1,-34,2013-11-17
Eastern Washington,Washington,80,92,1,-12,2013-11-17
Lamar,Washington State,64,84,1,-20,2013-11-17
Duquesne,West Virginia,83,96,1,-13,2013-11-17
Alabama A&M,Western Michigan,69,73,1,-4,2013-11-17
Stillman,Alabama,65,102,1,-37,2013-11-18
Chicago State,Alabama State,75,79,1,-4,2013-11-18
Dillard,Alcorn State,51,91,1,-40,2013-11-18
Fairleigh Dickinson,Arizona,50,100,1,-50,2013-11-18
SMU,Arkansas,78,89,1,-11,2013-11-18
Southeast Missouri State,Ball State,83,87,1,-4,2013-11-18
Nevada,Cal State Bakersfield,66,74,1,-8,2013-11-18
Southern Utah,California,47,75,1,-28,2013-11-18
North Carolina Central,Campbell,62,43,0,19,2013-11-18
Miami (FL),College of Charleston,70,54,0,16,2013-11-18
Arkansas State,Colorado,70,93,1,-23,2013-11-18
Wagner,Coppin State,102,87,0,15,2013-11-18
Elon,Drexel,64,71,1,-7,2013-11-18
UNC Asheville,Duke,55,91,1,-36,2013-11-18
Norfolk State,East Carolina,74,76,1,-2,2013-11-18
Cleveland State,Eastern Michigan,69,81,1,-12,2013-11-18
Mercer,Evansville,76,89,1,-13,2013-11-18
Southern,Florida,53,67,1,-14,2013-11-18
Eckerd,Florida Gulf Coast,55,72,1,-17,2013-11-18
Stetson,Florida International,66,75,1,-9,2013-11-18
McNeese State,Georgia State,70,96,1,-26,2013-11-18
UNC Wilmington,Liberty,87,76,0,11,2013-11-18
Samford,Louisiana-Monroe,52,86,1,-34,2013-11-18
Rhode Island,Metropolitan State,66,63,0,3,2013-11-18
Portland,Michigan State,67,82,1,-15,2013-11-18
Little Rock,Middle Tennessee,59,76,1,-17,2013-11-18
Southern Miss,North Dakota State,70,69,0,1,2013-11-18
Savannah State,North Florida,63,66,1,-3,2013-11-18
Toccoa Falls,Presbyterian,76,86,1,-10,2013-11-18
Vermont,Providence,49,70,1,-21,2013-11-18
Canisius,Rutgers,51,66,1,-15,2013-11-18
Idaho State,San Francisco,93,90,0,3,2013-11-18
Monmouth,Seton Hall,66,82,1,-16,2013-11-18
William Carey,South Alabama,53,76,1,-23,2013-11-18
Southwest State (MN),South Dakota State,62,83,1,-21,2013-11-18
St. Francis (NY),Syracuse,50,56,1,-6,2013-11-18
Citadel,Tennessee,60,86,1,-26,2013-11-18
Lipscomb,Tennessee State,75,70,0,5,2013-11-18
Houston Baptist,Texas,61,89,1,-28,2013-11-18
McMurry,UTSA,73,71,0,2,2013-11-18
Texas Southern,Texas Tech,71,80,1,-9,2013-11-18
Florida A&M,Toledo,69,79,1,-10,2013-11-18
Sacramento State,UCLA,50,86,1,-36,2013-11-18
VMI,Virginia Tech,92,105,1,-13,2013-11-18
Jacksonville,Wake Forest,83,90,1,-7,2013-11-18
Manchester,Wright State,33,83,1,-50,2013-11-18
Jackson State,Wyoming,65,73,1,-8,2013-11-18
Georgia State,Alabama,58,75,1,-17,2013-11-19
Lees-McRae,Appalachian State,63,91,1,-28,2013-11-19
Rhode Island,Arizona,59,87,1,-28,2013-11-19
Delaware,Army,89,74,0,15,2013-11-19
Jacksonville State,Auburn,54,78,1,-24,2013-11-19
Southern Illinois,Austin Peay,70,72,1,-2,2013-11-19
Trinity (FL),Bethune-Cookman,55,98,1,-43,2013-11-19
Seattle,Boise State,68,86,1,-18,2013-11-19
Vanderbilt,Butler,77,85,1,-8,2013-11-19
Elon,Canisius,85,86,1,-1,2013-11-19
Kennesaw State,Chattanooga,73,69,0,4,2013-11-19
East Carolina,Duke,74,83,1,-9,2013-11-19
Winthrop,ETSU,76,66,0,10,2013-11-19
Alabama A&M,Eastern Kentucky,68,82,1,-14,2013-11-19
Walla Walla,Eastern Washington,44,82,1,-38,2013-11-19
Metropolitan State,Fairleigh Dickinson,87,76,0,11,2013-11-19
Allen,Gardner-Webb,51,92,1,-41,2013-11-19
Saint Francis (PA),George Mason,46,58,1,-12,2013-11-19
Delaware State,George Washington,50,94,1,-44,2013-11-19
Northwood (TX),Incarnate Word,94,106,1,-12,2013-11-19
Indiana-Northwest,IUPUI,53,88,1,-35,2013-11-19
Detroit,James Madison,71,67,0,4,2013-11-19
Iona,Kansas,66,86,1,-20,2013-11-19
Texas-Arlington,Kentucky,76,105,1,-29,2013-11-19
New Orleans,LSU,54,81,1,-27,2013-11-19
Hartford,Louisville,48,87,1,-39,2013-11-19
Rockhurst,Loyola (IL),65,83,1,-18,2013-11-19
NJIT,Maine,88,82,0,6,2013-11-19
Brown,UMass-Lowell,87,76,0,11,2013-11-19
Stillman,McNeese State,72,81,1,-9,2013-11-19
DePaul,Milwaukee,80,71,0,9,2013-11-19
Coastal Carolina,Minnesota,72,82,1,-10,2013-11-19
Mississippi Valley State,Mississippi State,72,94,1,-22,2013-11-19
Bethel (TN),Murray State,64,91,1,-27,2013-11-19
South Carolina State,Omaha,59,91,1,-32,2013-11-19
Arizona State,UNLV,86,80,0,6,2013-11-19
UNC Asheville,Norfolk State,78,80,1,-2,2013-11-19
Morehead State,Northern Kentucky,74,61,0,13,2013-11-19
Memphis,Oklahoma State,80,101,1,-21,2013-11-19
Utah Valley,Oregon,54,69,1,-15,2013-11-19
La Salle,Penn State,72,79,1,-7,2013-11-19
Hofstra,Richmond,63,74,1,-11,2013-11-19
Drexel,Rutgers,70,59,0,11,2013-11-19
St. Bonaventure,Siena,70,72,1,-2,2013-11-19
Cal State Fullerton,USC,62,76,1,-14,2013-11-19
Bucknell,St. John's (NY),63,67,1,-4,2013-11-19
Prairie View,Texas A&M,65,75,1,-10,2013-11-19
Abilene Christian,TCU,64,71,1,-7,2013-11-19
Colorado State,UTEP,74,82,1,-8,2013-11-19
Nicholls State,Troy,62,77,1,-15,2013-11-19
Navy,Virginia,42,67,1,-25,2013-11-19
North Dakota,Wisconsin,85,103,1,-18,2013-11-19
Sacred Heart,Yale,65,80,1,-15,2013-11-19
Colorado Christian,Air Force,51,78,1,-27,2013-11-20
Charleston Southern,Baylor,64,69,1,-5,2013-11-20
Lipscomb,Belmont,64,94,1,-30,2013-11-20
Iowa State,BYU,90,88,0,2,2013-11-20
Louisiana Tech,Central Arkansas,94,57,0,37,2013-11-20
Campbell,Cincinnati,62,81,1,-19,2013-11-20
Cornell,Colgate,58,81,1,-23,2013-11-20
Albany (NY),Duquesne,59,70,1,-11,2013-11-20
Valparaiso,Evansville,92,100,1,-8,2013-11-20
Holy Cross,Fairfield,63,49,0,14,2013-11-20
Cal Poly,Fresno State,46,63,1,-17,2013-11-20
Dayton,Georgia Tech,82,72,0,10,2013-11-20
Bryant,Harvard,68,86,1,-18,2013-11-20
Northwestern,UIC,93,58,0,35,2013-11-20
Manhattan,Illinois State,79,70,0,9,2013-11-20
Purdue Calumet,Purdue-Fort Wayne,72,106,1,-34,2013-11-20
Loyola (MD),UMBC,89,83,0,6,2013-11-20
Mount St. Mary's,Maryland-Eastern Shore,71,78,1,-7,2013-11-20
Johnson & Wales (NC),Mercer,56,109,1,-53,2013-11-20
Grambling,Missouri State,67,97,1,-30,2013-11-20
Ohio,Morgan State,65,62,0,3,2013-11-20
Northern Colorado,New Mexico State,63,67,1,-4,2013-11-20
Greensboro,UNC Greensboro,62,92,1,-30,2013-11-20
North Carolina Central,NC State,82,72,0,10,2013-11-20
American,Ohio State,52,63,1,-11,2013-11-20
San Jose State,Pepperdine,83,77,0,6,2013-11-20
Lehigh,Pitt,58,77,1,-19,2013-11-20
Lafayette,Princeton,80,81,1,-1,2013-11-20
Eastern Illinois,Purdue,55,83,1,-28,2013-11-20
Hampton,Quinnipiac,68,71,1,-3,2013-11-20
Jarvis Christian,Sam Houston State,48,98,1,-50,2013-11-20
San Diego Christian,San Diego State,41,93,1,-52,2013-11-20
Texas State,SMU,49,70,1,-21,2013-11-20
UMKC,UT-Martin,79,67,0,12,2013-11-20
Rice,Texas A&M-Corpus Christi,63,61,0,2,2013-11-20
Cedarville,Tulane,58,68,1,-10,2013-11-20
Wichita State,Tulsa,77,54,0,23,2013-11-20
Bridgewater (VA),VMI,86,112,1,-26,2013-11-20
North Dakota State,Western Michigan,83,74,0,9,2013-11-20
High Point,William & Mary,80,69,0,11,2013-11-20
Miami (OH),Xavier,51,77,1,-26,2013-11-20
Thiel,Youngstown State,58,82,1,-24,2013-11-20
New Mexico,Alabama-Birmingham,97,94,0,3,2013-11-21
Florida International,Bethune-Cookman,82,67,0,15,2013-11-21
UConn,Boston College,72,70,0,2,2013-11-21
Montana State,Cal State Northridge,73,74,1,-1,2013-11-21
Austin Peay,Central Michigan,75,90,1,-15,2013-11-21
Kansas State,Charlotte,61,68,1,-7,2013-11-21
Temple,Clemson,58,72,1,-14,2013-11-21
UCSB,Colorado,68,76,1,-8,2013-11-21
North Texas,Columbia,66,70,1,-4,2013-11-21
Georgia,Davidson,82,94,1,-12,2013-11-21
Samford,ETSU,75,89,1,-14,2013-11-21
Middle Tennessee,Florida,59,79,1,-20,2013-11-21
VCU,Florida State,67,85,1,-18,2013-11-21
Northeastern,Georgetown,63,56,0,7,2013-11-21
Washington State,Gonzaga,74,90,1,-16,2013-11-21
Hawaii-Hilo,Hawaii,63,114,1,-51,2013-11-21
Howard,Houston,62,75,1,-13,2013-11-21
Washington,Indiana,84,102,1,-18,2013-11-21
Western Carolina,Kent State,59,72,1,-13,2013-11-21
Savannah State,Lamar,66,75,1,-9,2013-11-21
Michigan,Long Beach State,85,61,0,24,2013-11-21
New Hampshire,Marquette,53,58,1,-5,2013-11-21
Stephen F. Austin,Marshall,80,73,0,7,2013-11-21
Nebraska,UMass,90,96,1,-6,2013-11-21
UCF,Miami (FL),63,58,0,5,2013-11-21
Wofford,Minnesota,57,79,1,-22,2013-11-21
USC Upstate,Niagara,83,74,0,9,2013-11-21
Webber,North Florida,64,109,1,-45,2013-11-21
Louisiana-Monroe,Northwestern State,84,80,0,4,2013-11-21
Presbyterian,Old Dominion,51,69,1,-18,2013-11-21
Idaho,Portland,74,88,1,-14,2013-11-21
Texas-Arlington,Robert Morris,81,88,1,-7,2013-11-21
Oral Roberts,Saint Louis,55,72,1,-17,2013-11-21
San Diego Christian,San Diego,46,82,1,-36,2013-11-21
West Alabama,USC,57,73,1,-16,2013-11-21
Missouri S&T,Southern Illinois,74,96,1,-22,2013-11-21
Texas Southern,Stanford,71,97,1,-26,2013-11-21
Indiana-Kokomo,Tennessee Tech,39,92,1,-53,2013-11-21
Texas-Rio Grande Valley,UTSA,70,55,0,15,2013-11-21
South Dakota State,Texas Tech,54,68,1,-14,2013-11-21
Grand Canyon,Utah,54,79,1,-25,2013-11-21
Vermont,Wagner,61,68,1,-7,2013-11-21
Citadel,Wake Forest,54,82,1,-28,2013-11-21
Georgia Southern,West Virginia,68,101,1,-33,2013-11-21
Eureka,Western Illinois,52,79,1,-27,2013-11-21
UNC Wilmington,Western Kentucky,58,73,1,-15,2013-11-21
Bowling Green State,Wisconsin,64,88,1,-24,2013-11-21
Western New Mexico,Abilene Christian,44,62,1,-18,2013-11-22
Nebraska,Alabama-Birmingham,74,87,1,-13,2013-11-22
Bradley,Arizona State,58,70,1,-12,2013-11-22
Cal State Northridge,Austin Peay,80,77,0,3,2013-11-22
Washington,Boston College,78,89,1,-11,2013-11-22
Eastern Washington,Boston University,80,68,0,12,2013-11-22
SIU-Edwardsville,UC-Davis,75,80,1,-5,2013-11-22
LIU-Brooklyn,UC-Irvine,64,84,1,-20,2013-11-22
Montana State,Central Michigan,59,54,0,5,2013-11-22
Northeastern,Charlotte,77,86,1,-9,2013-11-22
Davidson,Clemson,54,85,1,-31,2013-11-22
Northern Colorado,Colorado State,65,72,1,-7,2013-11-22
Indiana,UConn,58,59,1,-1,2013-11-22
Siena,Cornell,71,70,0,1,2013-11-22
Florida Atlantic,Detroit,44,77,1,-33,2013-11-22
Brescia,Eastern Kentucky,56,95,1,-39,2013-11-22
Michigan,Florida State,82,80,0,2,2013-11-22
Kansas State,Georgetown,63,90,1,-27,2013-11-22
Temple,Georgia,83,81,0,2,2013-11-22
Savannah State,Grand Canyon,71,72,1,-1,2013-11-22
Wright State,Houston Baptist,75,59,0,16,2013-11-22
North Texas,Idaho,76,87,1,-11,2013-11-22
Chicago State,Illinois,53,77,1,-24,2013-11-22
Truman State,Indiana State,69,80,1,-11,2013-11-22
Penn,Iowa,55,86,1,-31,2013-11-22
Dalton State,Jacksonville State,61,85,1,-24,2013-11-22
Towson,Kansas,58,88,1,-30,2013-11-22
USC Upstate,Kent State,78,79,1,-1,2013-11-22
Morgan State,La Salle,59,78,1,-19,2013-11-22
VCU,Long Beach State,73,67,0,6,2013-11-22
Brown,Longwood,81,69,0,12,2013-11-22
Southeastern Louisiana,LSU,66,89,1,-23,2013-11-22
Northern Iowa,Loyola Marymount,90,81,0,9,2013-11-22
Maryland,Marist,68,43,0,25,2013-11-22
New Mexico,UMass,65,81,1,-16,2013-11-22
Virginia Tech,Michigan State,77,96,1,-19,2013-11-22
Mississippi Valley State,Ole Miss,82,111,1,-29,2013-11-22
San Francisco,Montana,75,74,0,1,2013-11-22
Chattanooga,Nevada,81,83,1,-2,2013-11-22
Western Carolina,Niagara,98,90,0,8,2013-11-22
Appalachian State,North Carolina Central,70,76,1,-6,2013-11-22
IUPUI,Northwestern,61,63,1,-2,2013-11-22
Santa Clara,Notre Dame,69,84,1,-15,2013-11-22
Seton Hall,Oklahoma,85,86,1,-1,2013-11-22
Columbia,Portland,52,69,1,-17,2013-11-22
Loyola (IL),Portland State,63,67,1,-4,2013-11-22
Vanderbilt,Providence,60,67,1,-7,2013-11-22
Southern Miss,South Alabama,66,59,0,7,2013-11-22
Stetson,South Florida,63,72,1,-9,2013-11-22
Mid-Continent,Southeast Missouri State,64,109,1,-45,2013-11-22
Little Rock,Southern,85,82,0,3,2013-11-22
Incarnate Word,Southwestern (TX),80,61,0,19,2013-11-22
Monmouth,St. John's (NY),54,64,1,-10,2013-11-22
Toledo,Stony Brook,103,99,0,4,2013-11-22
Tennessee State,Tennessee,67,88,1,-21,2013-11-22
Jackson State,UT-Martin,68,64,0,4,2013-11-22
Morehead State,UCLA,70,81,1,-11,2013-11-22
Lamar,Utah,57,84,1,-27,2013-11-22
Delaware,Villanova,80,84,1,-4,2013-11-22
South Dakota,Wyoming,53,70,1,-17,2013-11-22
Northern New Mexico,Abilene Christian,56,78,1,-22,2013-11-23
Bucknell,Albany (NY),77,64,0,13,2013-11-23
Murray State,Auburn,67,75,1,-8,2013-11-23
Montana State,Austin Peay,72,78,1,-6,2013-11-23
Butler,Ball State,59,58,0,1,2013-11-23
Holy Cross,Belmont,70,81,1,-11,2013-11-23
Radford,Binghamton,69,63,0,6,2013-11-23
Bethesda,Cal Poly,39,78,1,-39,2013-11-23
Idaho State,Cal State Bakersfield,69,71,1,-2,2013-11-23
Loyola (IL),UC-Davis,61,64,1,-3,2013-11-23
Boston University,UC-Irvine,74,68,0,6,2013-11-23
Rider,Central Connecticut,89,73,0,16,2013-11-23
Cal State Northridge,Central Michigan,76,90,1,-14,2013-11-23
Robert Morris,Cleveland State,74,87,1,-13,2013-11-23
St. Francis (NY),Coastal Carolina,59,70,1,-11,2013-11-23
Saint Francis (PA),Colgate,64,81,1,-17,2013-11-23
Furman,College of Charleston,55,89,1,-34,2013-11-23
Idaho,Columbia,60,65,1,-5,2013-11-23
Tulsa,Creighton,72,82,1,-10,2013-11-23
Toledo,Detroit,80,78,0,2,2013-11-23
Omaha,Drake,80,88,1,-8,2013-11-23
Stephen F. Austin,ETSU,58,66,1,-8,2013-11-23
Roosevelt,Eastern Illinois,67,89,1,-22,2013-11-23
Texas-Arlington,Eastern Michigan,69,74,1,-5,2013-11-23
LIU-Brooklyn,Eastern Washington,70,102,1,-32,2013-11-23
Anderson (IN),Evansville,68,91,1,-23,2013-11-23
Louisville,Fairfield,71,57,0,14,2013-11-23
St. Peter's,Fairleigh Dickinson,67,63,0,4,2013-11-23
Stony Brook,Florida Atlantic,67,61,0,6,2013-11-23
Ave Maria,Florida Gulf Coast,56,79,1,-23,2013-11-23
Sacred Heart,Fordham,85,73,0,12,2013-11-23
Lamar,Grand Canyon,69,78,1,-9,2013-11-23
Minnesota-Duluth,Green Bay,57,92,1,-35,2013-11-23
Hofstra,Hartford,81,78,0,3,2013-11-23
Southern Miss,Houston Baptist,67,62,0,5,2013-11-23
George Mason,Iona,73,89,1,-16,2013-11-23
Florida A&M,Jacksonville,72,76,1,-4,2013-11-23
Niagara,Kent State,97,102,1,-5,2013-11-23
Oakland,Louisiana,75,84,1,-9,2013-11-23
Marist,Loyola Marymount,70,76,1,-6,2013-11-23
UNC Wilmington,Marshall,78,96,1,-18,2013-11-23
Nicholls State,Memphis,59,98,1,-39,2013-11-23
Yale,Mercer,54,81,1,-27,2013-11-23
Wilmington (OH),Miami (OH),65,63,0,2,2013-11-23
Oklahoma,Michigan State,76,87,1,-11,2013-11-23
Gardner-Webb,Missouri,63,72,1,-9,2013-11-23
Vanderbilt,Morgan State,75,66,0,9,2013-11-23
American,Mount St. Mary's,64,68,1,-4,2013-11-23
UMBC,Navy,58,73,1,-15,2013-11-23
Boise State,New Orleans,100,80,0,20,2013-11-23
Lafayette,NJIT,88,91,1,-3,2013-11-23
Richmond,UNC,72,82,1,-10,2013-11-23
San Diego Christian,Northern Arizona,59,83,1,-24,2013-11-23
Heidelberg,Ohio,57,85,1,-28,2013-11-23
Georgia Southern,Old Dominion,69,86,1,-17,2013-11-23
Fresno State,Pacific,77,86,1,-9,2013-11-23
Utah Valley,Pepperdine,53,58,1,-5,2013-11-23
North Texas,Portland,77,72,0,5,2013-11-23
SIU-Edwardsville,Portland State,74,77,1,-3,2013-11-23
UMass-Lowell,Rhode Island,68,79,1,-11,2013-11-23
Princeton,Rice,70,56,0,14,2013-11-23
William & Mary,Rutgers,72,62,0,10,2013-11-23
Bowling Green State,Saint Louis,47,74,1,-27,2013-11-23
Cal State Fullerton,San Jose State,59,81,1,-22,2013-11-23
Virginia Tech,Seton Hall,67,68,1,-1,2013-11-23
Wright State,South Alabama,70,74,1,-4,2013-11-23
Voorhees,South Carolina State,74,88,1,-14,2013-11-23
Western Carolina,USC Upstate,58,72,1,-14,2013-11-23
UC-Riverside,Southern Utah,74,59,0,15,2013-11-23
Milwaukee,Tennessee Tech,70,63,0,7,2013-11-23
New Mexico State,UTEP,77,68,0,9,2013-11-23
Texas A&M-Corpus Christi,UTSA,76,87,1,-11,2013-11-23
Northern Kentucky,Tulane,91,86,0,5,2013-11-23
Savannah State,Utah,57,71,1,-14,2013-11-23
Mississippi State,Utah State,68,87,1,-19,2013-11-23
James Madison,Valparaiso,49,81,1,-32,2013-11-23
Liberty,Virginia,53,75,1,-22,2013-11-23
Presbyterian,West Virginia,55,88,1,-33,2013-11-23
Samford,Western Kentucky,64,67,1,-3,2013-11-23
Virginia Intermont,Winthrop,62,96,1,-34,2013-11-23
Oral Roberts,Wisconsin,67,76,1,-9,2013-11-23
Westminster (PA),Youngstown State,57,108,1,-51,2013-11-23
Temple,Alabama-Birmingham,87,66,0,21,2013-11-24
Central Arkansas,Arkansas State,56,99,1,-43,2013-11-24
Hofstra,Belmont,75,85,1,-10,2013-11-24
LIU-Brooklyn,Boston University,57,72,1,-15,2013-11-24
Eastern Washington,UC-Irvine,58,81,1,-23,2013-11-24
Michigan,Charlotte,61,63,1,-2,2013-11-24
UMass,Clemson,62,56,0,6,2013-11-24
Louisiana,Coastal Carolina,73,69,0,4,2013-11-24
Harvard,Colorado,62,70,1,-8,2013-11-24
New Mexico,Davidson,79,58,0,21,2013-11-24
Stony Brook,Detroit,104,102,0,2,2013-11-24
Vermont,Duke,90,91,1,-1,2013-11-24
Richmond,Fairfield,68,47,0,21,2013-11-24
Toledo,Florida Atlantic,94,74,0,20,2013-11-24
Northeastern,Florida State,60,62,1,-2,2013-11-24
VCU,Georgetown,80,84,1,-4,2013-11-24
Nebraska,Georgia,73,65,0,8,2013-11-24
North Carolina A&T,Georgia Tech,71,78,1,-7,2013-11-24
Holy Cross,Hartford,80,55,0,25,2013-11-24
Wofford,High Point,56,66,1,-10,2013-11-24
Long Beach State,Kansas State,38,52,1,-14,2013-11-24
Purdue-Fort Wayne,Kennesaw State,76,66,0,10,2013-11-24
Providence,La Salle,71,63,0,8,2013-11-24
UNC,Louisville,93,84,0,9,2013-11-24
SIU-Edwardsville,Loyola (IL),72,73,1,-1,2013-11-24
Northern Iowa,Maryland,66,80,1,-14,2013-11-24
Hampton,Missouri State,67,81,1,-14,2013-11-24
Morehead State,Nevada,63,58,0,5,2013-11-24
Bryant,New Hampshire,60,55,0,5,2013-11-24
North Dakota State,North Dakota,77,95,1,-18,2013-11-24
Saint Joseph's (IN),Northern Illinois,61,111,1,-50,2013-11-24
Army,Notre Dame,60,93,1,-33,2013-11-24
St. Francis (NY),Oakland,68,62,0,6,2013-11-24
San Francisco,Oregon,82,100,1,-18,2013-11-24
Longwood,Penn State,67,93,1,-26,2013-11-24
UC-Davis,Portland State,63,79,1,-16,2013-11-24
Siena,Purdue,73,81,1,-8,2013-11-24
