"Road","Home","Road_score","Home_score","Home_w","margin","Date"
"Portland","Pepperdine",NA,NA,NA,NA,2019-02-23
"Columbia","Princeton",NA,NA,NA,NA,2019-02-23
"Houston Baptist","Sam Houston State",NA,NA,NA,NA,2019-02-23
"Alabama A&M","Southern",NA,NA,NA,NA,2019-02-23
"Seton Hall","St. John's (NY)",NA,NA,NA,NA,2019-02-23
"Eastern Illinois","Tennessee State",NA,NA,NA,NA,2019-02-23
"Morehead State","Tennessee Tech",NA,NA,NA,NA,2019-02-23
"Arkansas-Pine Bluff","Texas Southern",NA,NA,NA,NA,2019-02-23
"East Carolina","Tulane",NA,NA,NA,NA,2019-02-23
"Utah","Washington State",NA,NA,NA,NA,2019-02-23
"Oral Roberts","Western Illinois",NA,NA,NA,NA,2019-02-23
"Memphis","Wichita State",NA,NA,NA,NA,2019-02-23
"Montana State","Montana",NA,NA,NA,NA,2019-02-23
"Saint Mary's","San Diego",NA,NA,NA,NA,2019-02-23
"UMKC","Utah Valley",NA,NA,NA,NA,2019-02-23
"Hawaii","Cal Poly",NA,NA,NA,NA,2019-02-23
"California Baptist","Cal State Bakersfield",NA,NA,NA,NA,2019-02-23
"UC-Davis","Cal State Northridge",NA,NA,NA,NA,2019-02-23
"Cal State Fullerton","UCSB",NA,NA,NA,NA,2019-02-23
"BYU","Gonzaga",NA,NA,NA,NA,2019-02-23
"San Diego State","UNLV",NA,NA,NA,NA,2019-02-23
"Sacramento State","Portland State",NA,NA,NA,NA,2019-02-23
"Oregon","UCLA",NA,NA,NA,NA,2019-02-23
"Colorado","Washington",NA,NA,NA,NA,2019-02-23
"San Francisco","Santa Clara",NA,NA,NA,NA,2019-02-23
"SMU","UCF",NA,NA,NA,NA,2019-02-24
"Holy Cross","Lehigh",NA,NA,NA,NA,2019-02-24
"Loyola (IL)","Southern Illinois",NA,NA,NA,NA,2019-02-24
"Canisius","Iona",NA,NA,NA,NA,2019-02-24
"Green Bay","IUPUI",NA,NA,NA,NA,2019-02-24
"Villanova","Xavier",NA,NA,NA,NA,2019-02-24
"American","Army",NA,NA,NA,NA,2019-02-24
"Lafayette","Bucknell",NA,NA,NA,NA,2019-02-24
"Cincinnati","UConn",NA,NA,NA,NA,2019-02-24
"Quinnipiac","Monmouth",NA,NA,NA,NA,2019-02-24
"Niagara","St. Peter's",NA,NA,NA,NA,2019-02-24
"Marist","Siena",NA,NA,NA,NA,2019-02-24
"Manhattan","Fairfield",NA,NA,NA,NA,2019-02-24
"Michigan State","Michigan",NA,NA,NA,NA,2019-02-24
"ETSU","UNC Greensboro",NA,NA,NA,NA,2019-02-24
"Milwaukee","UIC",NA,NA,NA,NA,2019-02-24
"Drake","Illinois State",NA,NA,NA,NA,2019-02-24
"California","Arizona State",NA,NA,NA,NA,2019-02-24
"Wake Forest","NC State",NA,NA,NA,NA,2019-02-24
"Minnesota","Rutgers",NA,NA,NA,NA,2019-02-24
"Stanford","Arizona",NA,NA,NA,NA,2019-02-24
"Alabama State","Southern",NA,NA,NA,NA,2019-02-25
"Delaware State","Coppin State",NA,NA,NA,NA,2019-02-25
"Notre Dame","Florida State",NA,NA,NA,NA,2019-02-25
"Howard","Morgan State",NA,NA,NA,NA,2019-02-25
"Savannah State","North Carolina A&T",NA,NA,NA,NA,2019-02-25
"South Carolina State","North Carolina Central",NA,NA,NA,NA,2019-02-25
"Alabama A&M","Alcorn State",NA,NA,NA,NA,2019-02-25
"Oklahoma","Iowa State",NA,NA,NA,NA,2019-02-25
"Arkansas-Pine Bluff","Prairie View",NA,NA,NA,NA,2019-02-25
"Mississippi Valley State","Texas Southern",NA,NA,NA,NA,2019-02-25
"Kansas State","Kansas",NA,NA,NA,NA,2019-02-25
"Northern Colorado","Montana",NA,NA,NA,NA,2019-02-25
"Syracuse","UNC",NA,NA,NA,NA,2019-02-26
"Duke","Virginia Tech",NA,NA,NA,NA,2019-02-26
"Toledo","Ball State",NA,NA,NA,NA,2019-02-26
"Miami (OH)","Bowling Green State",NA,NA,NA,NA,2019-02-26
"Akron","Buffalo",NA,NA,NA,NA,2019-02-26
"Providence","Butler",NA,NA,NA,NA,2019-02-26
"Central Michigan","Eastern Michigan",NA,NA,NA,NA,2019-02-26
"Ohio","Kent State",NA,NA,NA,NA,2019-02-26
"Kennesaw State","Liberty",NA,NA,NA,NA,2019-02-26
"NJIT","Lipscomb",NA,NA,NA,NA,2019-02-26
"Dayton","UMass",NA,NA,NA,NA,2019-02-26
"Missouri","Mississippi State",NA,NA,NA,NA,2019-02-26
"Jacksonville","North Alabama",NA,NA,NA,NA,2019-02-26
"Stetson","North Florida",NA,NA,NA,NA,2019-02-26
"Iowa","Ohio State",NA,NA,NA,NA,2019-02-26
"George Washington","Rhode Island",NA,NA,NA,NA,2019-02-26
"Alabama","South Carolina",NA,NA,NA,NA,2019-02-26
"Saint Louis","VCU",NA,NA,NA,NA,2019-02-26
"Miami (FL)","Wake Forest",NA,NA,NA,NA,2019-02-26
"TCU","West Virginia",NA,NA,NA,NA,2019-02-26
"Western Michigan","Northern Illinois",NA,NA,NA,NA,2019-02-26
"Wisconsin","Indiana",NA,NA,NA,NA,2019-02-26
"Arkansas","Kentucky",NA,NA,NA,NA,2019-02-26
"Texas A&M","LSU",NA,NA,NA,NA,2019-02-26
"Temple","Memphis",NA,NA,NA,NA,2019-02-26
"San Diego State","Utah State",NA,NA,NA,NA,2019-02-26
"New Mexico","San Jose State",NA,NA,NA,NA,2019-02-26
"Holy Cross","Colgate",NA,NA,NA,NA,2019-02-27
"Maryland","Penn State",NA,NA,NA,NA,2019-02-27
"New Hampshire","Albany (NY)",NA,NA,NA,NA,2019-02-27
"Lehigh","American",NA,NA,NA,NA,2019-02-27
"Loyola (MD)","Army",NA,NA,NA,NA,2019-02-27
"Hartford","Binghamton",NA,NA,NA,NA,2019-02-27
"Niagara","Canisius",NA,NA,NA,NA,2019-02-27
"UNC Asheville","Charleston Southern",NA,NA,NA,NA,2019-02-27
"Houston","East Carolina",NA,NA,NA,NA,2019-02-27
"Southern Illinois","Evansville",NA,NA,NA,NA,2019-02-27
"Presbyterian","Gardner-Webb",NA,NA,NA,NA,2019-02-27
"Richmond","George Mason",NA,NA,NA,NA,2019-02-27
"DePaul","Georgetown",NA,NA,NA,NA,2019-02-27
"Radford","High Point",NA,NA,NA,NA,2019-02-27
"Missouri State","Illinois State",NA,NA,NA,NA,2019-02-27
"Davidson","La Salle",NA,NA,NA,NA,2019-02-27
"Boston University","Lafayette",NA,NA,NA,NA,2019-02-27
"UMass-Lowell","Maine",NA,NA,NA,NA,2019-02-27
"Tennessee","Ole Miss",NA,NA,NA,NA,2019-02-27
"Bucknell","Navy",NA,NA,NA,NA,2019-02-27
"Incarnate Word","Northwestern State",NA,NA,NA,NA,2019-02-27
"Clemson","Pitt",NA,NA,NA,NA,2019-02-27
"Campbell","USC Upstate",NA,NA,NA,NA,2019-02-27
"UCF","South Florida",NA,NA,NA,NA,2019-02-27
"Duquesne","St. Bonaventure",NA,NA,NA,NA,2019-02-27
"UMBC","Stony Brook",NA,NA,NA,NA,2019-02-27
"Oklahoma State","Texas Tech",NA,NA,NA,NA,2019-02-27
"Georgia Tech","Virginia",NA,NA,NA,NA,2019-02-27
"Valparaiso","Bradley",NA,NA,NA,NA,2019-02-27
"Stephen F. Austin","Central Arkansas",NA,NA,NA,NA,2019-02-27
"Indiana State","Drake",NA,NA,NA,NA,2019-02-27
"Houston Baptist","Lamar",NA,NA,NA,NA,2019-02-27
"Sam Houston State","New Orleans",NA,NA,NA,NA,2019-02-27
"McNeese State","Nicholls State",NA,NA,NA,NA,2019-02-27
"Loyola (IL)","Northern Iowa",NA,NA,NA,NA,2019-02-27
"Illinois","Purdue",NA,NA,NA,NA,2019-02-27
"Abilene Christian","Texas A&M-Corpus Christi",NA,NA,NA,NA,2019-02-27
"Texas","Baylor",NA,NA,NA,NA,2019-02-27
"Colorado State","Boise State",NA,NA,NA,NA,2019-02-27
"Louisville","Boston College",NA,NA,NA,NA,2019-02-27
"St. Joseph's","Fordham",NA,NA,NA,NA,2019-02-27
"Auburn","Georgia",NA,NA,NA,NA,2019-02-27
"Eastern New Mexico","Grand Canyon",NA,NA,NA,NA,2019-02-27
"Cincinnati","SMU",NA,NA,NA,NA,2019-02-27
"Florida","Vanderbilt",NA,NA,NA,NA,2019-02-27
"Marquette","Villanova",NA,NA,NA,NA,2019-02-27
"UC-Riverside","Cal State Northridge",NA,NA,NA,NA,2019-02-27
"Wyoming","Fresno State",NA,NA,NA,NA,2019-02-27
"UNLV","Nevada",NA,NA,NA,NA,2019-02-27
"Robert Morris","Sacred Heart",NA,NA,NA,NA,2019-02-28
"Xavier","St. John's (NY)",NA,NA,NA,NA,2019-02-28
"Wofford","Chattanooga",NA,NA,NA,NA,2019-02-28
"UNC Greensboro","Citadel",NA,NA,NA,NA,2019-02-28
"Northeastern","Delaware",NA,NA,NA,NA,2019-02-28
"Hofstra","Drexel",NA,NA,NA,NA,2019-02-28
"Austin Peay","Eastern Kentucky",NA,NA,NA,NA,2019-02-28
"Little Rock","Georgia Southern",NA,NA,NA,NA,2019-02-28
"Arkansas State","Georgia State",NA,NA,NA,NA,2019-02-28
"Winthrop","Hampton",NA,NA,NA,NA,2019-02-28
"Elon","James Madison",NA,NA,NA,NA,2019-02-28
"Central Connecticut","LIU-Brooklyn",NA,NA,NA,NA,2019-02-28
"Nebraska","Michigan",NA,NA,NA,NA,2019-02-28
"New Mexico State","UMKC",NA,NA,NA,NA,2019-02-28
"Murray State","Morehead State",NA,NA,NA,NA,2019-02-28
"Fairleigh Dickinson","Mount St. Mary's",NA,NA,NA,NA,2019-02-28
"UIC","Oakland",NA,NA,NA,NA,2019-02-28
"Furman","Samford",NA,NA,NA,NA,2019-02-28
"Bryant","St. Francis (NY)",NA,NA,NA,NA,2019-02-28
"William & Mary","Towson",NA,NA,NA,NA,2019-02-28
"Texas State","Troy",NA,NA,NA,NA,2019-02-28
"Mercer","VMI",NA,NA,NA,NA,2019-02-28
"Saint Francis (PA)","Wagner",NA,NA,NA,NA,2019-02-28
"UConn","Wichita State",NA,NA,NA,NA,2019-02-28
"Texas-Rio Grande Valley","Chicago State",NA,NA,NA,NA,2019-02-28
"IUPUI","Detroit",NA,NA,NA,NA,2019-02-28
"Wright State","Green Bay",NA,NA,NA,NA,2019-02-28
"North Dakota","Purdue-Fort Wayne",NA,NA,NA,NA,2019-02-28
"Coastal Carolina","Louisiana",NA,NA,NA,NA,2019-02-28
"Appalachian State","Louisiana-Monroe",NA,NA,NA,NA,2019-02-28
"Northern Kentucky","Milwaukee",NA,NA,NA,NA,2019-02-28
"Omaha","Oral Roberts",NA,NA,NA,NA,2019-02-28
"Texas-Arlington","South Alabama",NA,NA,NA,NA,2019-02-28
"Tennessee State","Southeast Missouri State",NA,NA,NA,NA,2019-02-28
"Tennessee Tech","SIU-Edwardsville",NA,NA,NA,NA,2019-02-28
"Belmont","UT-Martin",NA,NA,NA,NA,2019-02-28
"Western Illinois","Denver",NA,NA,NA,NA,2019-02-28
"Jacksonville State","Eastern Illinois",NA,NA,NA,NA,2019-02-28
"Sacramento State","Eastern Washington",NA,NA,NA,NA,2019-02-28
"Weber State","Northern Colorado",NA,NA,NA,NA,2019-02-28
"Minnesota","Northwestern",NA,NA,NA,NA,2019-02-28
"Arizona","Oregon State",NA,NA,NA,NA,2019-02-28
"North Dakota State","South Dakota",NA,NA,NA,NA,2019-02-28
"Washington State","Stanford",NA,NA,NA,NA,2019-02-28
"Tulane","Tulsa",NA,NA,NA,NA,2019-02-28
"USC","UCLA",NA,NA,NA,NA,2019-02-28
"Cal Poly","Cal State Fullerton",NA,NA,NA,NA,2019-02-28
"Seattle","California Baptist",NA,NA,NA,NA,2019-02-28
"UC-Irvine","UC-Davis",NA,NA,NA,NA,2019-02-28
"Long Beach State","UCSB",NA,NA,NA,NA,2019-02-28
"Portland State","Idaho",NA,NA,NA,NA,2019-02-28
"San Diego","San Francisco",NA,NA,NA,NA,2019-02-28
"Washington","California",NA,NA,NA,NA,2019-02-28
"Santa Clara","Loyola Marymount",NA,NA,NA,NA,2019-02-28
"Arizona State","Oregon",NA,NA,NA,NA,2019-02-28
"Gonzaga","Pacific",NA,NA,NA,NA,2019-02-28
"Portland","Saint Mary's",NA,NA,NA,NA,2019-02-28
"Iona","Rider",NA,NA,NA,NA,2019-03-01
"Columbia","Brown",NA,NA,NA,NA,2019-03-01
"Siena","Canisius",NA,NA,NA,NA,2019-03-01
"Princeton","Dartmouth",NA,NA,NA,NA,2019-03-01
"Rhode Island","Dayton",NA,NA,NA,NA,2019-03-01
"Marist","Fairfield",NA,NA,NA,NA,2019-03-01
"Penn","Harvard",NA,NA,NA,NA,2019-03-01
"Florida Gulf Coast","Jacksonville",NA,NA,NA,NA,2019-03-01
"Stetson","Kennesaw State",NA,NA,NA,NA,2019-03-01
"Monmouth","Manhattan",NA,NA,NA,NA,2019-03-01
"Liberty","NJIT",NA,NA,NA,NA,2019-03-01
"Lipscomb","North Alabama",NA,NA,NA,NA,2019-03-01
"Quinnipiac","St. Peter's",NA,NA,NA,NA,2019-03-01
"Cornell","Yale",NA,NA,NA,NA,2019-03-01
"Binghamton","Maine",NA,NA,NA,NA,2019-03-02
"LSU","Alabama",NA,NA,NA,NA,2019-03-02
"Navy","Boston University",NA,NA,NA,NA,2019-03-02
"Army","Bucknell",NA,NA,NA,NA,2019-03-02
"UNC","Clemson",NA,NA,NA,NA,2019-03-02
"NC State","Florida State",NA,NA,NA,NA,2019-03-02
"Michigan State","Indiana",NA,NA,NA,NA,2019-03-02
"Northern Iowa","Indiana State",NA,NA,NA,NA,2019-03-02
"Colgate","Lafayette",NA,NA,NA,NA,2019-03-02
"Bradley","Loyola (IL)",NA,NA,NA,NA,2019-03-02
"Drake","Missouri State",NA,NA,NA,NA,2019-03-02
"Kansas","Oklahoma State",NA,NA,NA,NA,2019-03-02
"Arizona","Oregon",NA,NA,NA,NA,2019-03-02
"Gonzaga","Saint Mary's",NA,NA,NA,NA,2019-03-02
"Illinois State","Southern Illinois",NA,NA,NA,NA,2019-03-02
"Texas Tech","TCU",NA,NA,NA,NA,2019-03-02
"Syracuse","Wake Forest",NA,NA,NA,NA,2019-03-02
"Ole Miss","Arkansas",NA,NA,NA,NA,2019-03-02
"Fairleigh Dickinson","Central Connecticut",NA,NA,NA,NA,2019-03-02
"Fordham","Davidson",NA,NA,NA,NA,2019-03-02
"Little Rock","Georgia State",NA,NA,NA,NA,2019-03-02
"Northern Kentucky","Green Bay",NA,NA,NA,NA,2019-03-02
"American","Holy Cross",NA,NA,NA,NA,2019-03-02
"New Hampshire","UMBC",NA,NA,NA,NA,2019-03-02
"Citadel","VMI",NA,NA,NA,NA,2019-03-02
"Penn State","Wisconsin",NA,NA,NA,NA,2019-03-02
"Ohio","Akron",NA,NA,NA,NA,2019-03-02
"Radford","Campbell",NA,NA,NA,NA,2019-03-02
"Furman","Chattanooga",NA,NA,NA,NA,2019-03-02
"UMass","Duquesne",NA,NA,NA,NA,2019-03-02
"Buffalo","Miami (OH)",NA,NA,NA,NA,2019-03-02
"West Virginia","Oklahoma",NA,NA,NA,NA,2019-03-02
"Ohio State","Purdue",NA,NA,NA,NA,2019-03-02
"Wofford","Samford",NA,NA,NA,NA,2019-03-02
"Kentucky","Tennessee",NA,NA,NA,NA,2019-03-02
"Iowa State","Texas",NA,NA,NA,NA,2019-03-02
"Elon","Towson",NA,NA,NA,NA,2019-03-02
"Evansville","Valparaiso",NA,NA,NA,NA,2019-03-02
"Butler","Villanova",NA,NA,NA,NA,2019-03-02
"Pitt","Virginia",NA,NA,NA,NA,2019-03-02
"New Mexico State","Chicago State",NA,NA,NA,NA,2019-03-02
"Omaha","Denver",NA,NA,NA,NA,2019-03-02
"Longwood","Gardner-Webb",NA,NA,NA,NA,2019-03-02
"Coastal Carolina","Louisiana-Monroe",NA,NA,NA,NA,2019-03-02
"South Carolina","Missouri",NA,NA,NA,NA,2019-03-02
"Eastern Michigan","Northern Illinois",NA,NA,NA,NA,2019-03-02
"Saint Francis (PA)","Sacred Heart",NA,NA,NA,NA,2019-03-02
"George Mason","Saint Louis",NA,NA,NA,NA,2019-03-02
"Texas-Arlington","Troy",NA,NA,NA,NA,2019-03-02
"Mississippi State","Auburn",NA,NA,NA,NA,2019-03-02
"South Carolina State","Bethune-Cookman",NA,NA,NA,NA,2019-03-02
"Kent State","Bowling Green State",NA,NA,NA,NA,2019-03-02
"Toledo","Central Michigan",NA,NA,NA,NA,2019-03-02
"UNC Wilmington","College of Charleston",NA,NA,NA,NA,2019-03-02
"Hofstra","Delaware",NA,NA,NA,NA,2019-03-02
"Morgan State","Delaware State",NA,NA,NA,NA,2019-03-02
"UIC","Detroit",NA,NA,NA,NA,2019-03-02
"Northeastern","Drexel",NA,NA,NA,NA,2019-03-02
"Miami (FL)","Duke",NA,NA,NA,NA,2019-03-02
"Western Carolina","ETSU",NA,NA,NA,NA,2019-03-02
"Tennessee Tech","Eastern Illinois",NA,NA,NA,NA,2019-03-02
"St. Bonaventure","George Washington",NA,NA,NA,NA,2019-03-02
"UCF","Houston",NA,NA,NA,NA,2019-03-02
"William & Mary","James Madison",NA,NA,NA,NA,2019-03-02
"Bryant","LIU-Brooklyn",NA,NA,NA,NA,2019-03-02
"UNC Greensboro","Mercer",NA,NA,NA,NA,2019-03-02
"Northern Arizona","Montana State",NA,NA,NA,NA,2019-03-02
"New Orleans","Nicholls State",NA,NA,NA,NA,2019-03-02
"High Point","UNC Asheville",NA,NA,NA,NA,2019-03-02
"Florida A&M","North Carolina A&T",NA,NA,NA,NA,2019-03-02
"IUPUI","Oakland",NA,NA,NA,NA,2019-03-02
"Charleston Southern","Presbyterian",NA,NA,NA,NA,2019-03-02
"VCU","Richmond",NA,NA,NA,NA,2019-03-02
"Loyola Marymount","San Francisco",NA,NA,NA,NA,2019-03-02
"Hampton","USC Upstate",NA,NA,NA,NA,2019-03-02
"North Dakota","South Dakota",NA,NA,NA,NA,2019-03-02
"Mount St. Mary's","St. Francis (NY)",NA,NA,NA,NA,2019-03-02
"Tennessee State","UT-Martin",NA,NA,NA,NA,2019-03-02
"Robert Morris","Wagner",NA,NA,NA,NA,2019-03-02
"Ball State","Western Michigan",NA,NA,NA,NA,2019-03-02
"Abilene Christian","Central Arkansas",NA,NA,NA,NA,2019-03-02
"Portland State","Eastern Washington",NA,NA,NA,NA,2019-03-02
"Arkansas State","Georgia Southern",NA,NA,NA,NA,2019-03-02
"Albany (NY)","Hartford",NA,NA,NA,NA,2019-03-02
"Rutgers","Iowa",NA,NA,NA,NA,2019-03-02
"North Dakota State","Purdue-Fort Wayne",NA,NA,NA,NA,2019-03-02
"Stephen F. Austin","Lamar",NA,NA,NA,NA,2019-03-02
"Jackson State","Mississippi Valley State",NA,NA,NA,NA,2019-03-02
"La Salle","St. Joseph's",NA,NA,NA,NA,2019-03-02
"Western Illinois","South Dakota State",NA,NA,NA,NA,2019-03-02
"Northwestern State","Southeastern Louisiana",NA,NA,NA,NA,2019-03-02
"Texas Southern","Alabama State",NA,NA,NA,NA,2019-03-02
"Cornell","Brown",NA,NA,NA,NA,2019-03-02
"Utah","Colorado",NA,NA,NA,NA,2019-03-02
"Seton Hall","Georgetown",NA,NA,NA,NA,2019-03-02
"Coppin State","Norfolk State",NA,NA,NA,NA,2019-03-02
"Howard","Savannah State",NA,NA,NA,NA,2019-03-02
"Alcorn State","Southern",NA,NA,NA,NA,2019-03-02
"Jacksonville State","SIU-Edwardsville",NA,NA,NA,NA,2019-03-02
"Vanderbilt","Texas A&M",NA,NA,NA,NA,2019-03-02
"Air Force","Wyoming",NA,NA,NA,NA,2019-03-02
"Cleveland State","Youngstown State",NA,NA,NA,NA,2019-03-02
"Prairie View","Alabama A&M",NA,NA,NA,NA,2019-03-02
"Washington State","California",NA,NA,NA,NA,2019-03-02
"Penn","Dartmouth",NA,NA,NA,NA,2019-03-02
"Morehead State","Eastern Kentucky",NA,NA,NA,NA,2019-03-02
"Princeton","Harvard",NA,NA,NA,NA,2019-03-02
"Lehigh","Loyola (MD)",NA,NA,NA,NA,2019-03-02
"Wright State","Milwaukee",NA,NA,NA,NA,2019-03-02
"Texas-Rio Grande Valley","UMKC",NA,NA,NA,NA,2019-03-02
"Stony Brook","Vermont",NA,NA,NA,NA,2019-03-02
"Columbia","Yale",NA,NA,NA,NA,2019-03-02
"Grambling","Arkansas-Pine Bluff",NA,NA,NA,NA,2019-03-02
"UC-Irvine","UC-Riverside",NA,NA,NA,NA,2019-03-02
"Memphis","Cincinnati",NA,NA,NA,NA,2019-03-02
"Georgia","Florida",NA,NA,NA,NA,2019-03-02
"McNeese State","Houston Baptist",NA,NA,NA,NA,2019-03-02
"Texas A&M-Corpus Christi","Incarnate Word",NA,NA,NA,NA,2019-03-02
"Baylor","Kansas State",NA,NA,NA,NA,2019-03-02
"Austin Peay","Murray State",NA,NA,NA,NA,2019-03-02
"Pacific","Pepperdine",NA,NA,NA,NA,2019-03-02
"Texas State","South Alabama",NA,NA,NA,NA,2019-03-02
"Belmont","Southeast Missouri State",NA,NA,NA,NA,2019-03-02
"Nevada","Utah State",NA,NA,NA,NA,2019-03-02
"San Diego","BYU",NA,NA,NA,NA,2019-03-02
"Cal State Bakersfield","Grand Canyon",NA,NA,NA,NA,2019-03-02
"Southern Utah","Montana",NA,NA,NA,NA,2019-03-02
"Idaho State","Northern Colorado",NA,NA,NA,NA,2019-03-02
"Utah Valley","California Baptist",NA,NA,NA,NA,2019-03-02
"Cal State Fullerton","UC-Davis",NA,NA,NA,NA,2019-03-02
"Sacramento State","Idaho",NA,NA,NA,NA,2019-03-02
"Cal Poly","Long Beach State",NA,NA,NA,NA,2019-03-02
"Boise State","UNLV",NA,NA,NA,NA,2019-03-02
"Colorado State","New Mexico",NA,NA,NA,NA,2019-03-02
"Santa Clara","Portland",NA,NA,NA,NA,2019-03-02
"San Jose State","San Diego State",NA,NA,NA,NA,2019-03-02
"Cal State Northridge","Hawaii",NA,NA,NA,NA,2019-03-03
"South Florida","UConn",NA,NA,NA,NA,2019-03-03
"St. John's (NY)","DePaul",NA,NA,NA,NA,2019-03-03
"Appalachian State","Louisiana",NA,NA,NA,NA,2019-03-03
"Notre Dame","Louisville",NA,NA,NA,NA,2019-03-03
"Fairfield","St. Peter's",NA,NA,NA,NA,2019-03-03
"Rider","Marist",NA,NA,NA,NA,2019-03-03
"Siena","Niagara",NA,NA,NA,NA,2019-03-03
"Manhattan","Quinnipiac",NA,NA,NA,NA,2019-03-03
"Wichita State","SMU",NA,NA,NA,NA,2019-03-03
"Tulane","Temple",NA,NA,NA,NA,2019-03-03
"Creighton","Marquette",NA,NA,NA,NA,2019-03-03
"Michigan","Maryland",NA,NA,NA,NA,2019-03-03
"Washington","Stanford",NA,NA,NA,NA,2019-03-03
"East Carolina","Tulsa",NA,NA,NA,NA,2019-03-03
"Boston College","Georgia Tech",NA,NA,NA,NA,2019-03-03
"Northwestern","Illinois",NA,NA,NA,NA,2019-03-03
"Arizona State","Oregon State",NA,NA,NA,NA,2019-03-03
"Norfolk State","Delaware State",NA,NA,NA,NA,2019-03-04
"Morgan State","Maryland-Eastern Shore",NA,NA,NA,NA,2019-03-04
"Virginia","Syracuse",NA,NA,NA,NA,2019-03-04
"Texas Southern","Alabama A&M",NA,NA,NA,NA,2019-03-04
"Jackson State","Arkansas-Pine Bluff",NA,NA,NA,NA,2019-03-04
"Grambling","Mississippi Valley State",NA,NA,NA,NA,2019-03-04
"Prairie View","Alabama State",NA,NA,NA,NA,2019-03-04
"Weber State","Idaho State",NA,NA,NA,NA,2019-03-04
"Northern Arizona","Montana",NA,NA,NA,NA,2019-03-04
"Southern Utah","Montana State",NA,NA,NA,NA,2019-03-04
"Kansas State","TCU",NA,NA,NA,NA,2019-03-04
"Texas","Texas Tech",NA,NA,NA,NA,2019-03-04
"Xavier","Butler",NA,NA,NA,NA,2019-03-05
"Stephen F. Austin","Abilene Christian",NA,NA,NA,NA,2019-03-05
"Bowling Green State","Akron",NA,NA,NA,NA,2019-03-05
"Albany (NY)","Binghamton",NA,NA,NA,NA,2019-03-05
"Northern Illinois","Central Michigan",NA,NA,NA,NA,2019-03-05
"Wake Forest","Duke",NA,NA,NA,NA,2019-03-05
"Ball State","Eastern Michigan",NA,NA,NA,NA,2019-03-05
"Virginia Tech","Florida State",NA,NA,NA,NA,2019-03-05
"VCU","George Mason",NA,NA,NA,NA,2019-03-05
"Stony Brook","Hartford",NA,NA,NA,NA,2019-03-05
"Kent State","Miami (OH)",NA,NA,NA,NA,2019-03-05
"Nebraska","Michigan State",NA,NA,NA,NA,2019-03-05
"Maine","New Hampshire",NA,NA,NA,NA,2019-03-05
"Buffalo","Ohio",NA,NA,NA,NA,2019-03-05
"Rhode Island","St. Joseph's",NA,NA,NA,NA,2019-03-05
"South Carolina","Texas A&M",NA,NA,NA,NA,2019-03-05
"Western Michigan","Toledo",NA,NA,NA,NA,2019-03-05
"UMass-Lowell","Vermont",NA,NA,NA,NA,2019-03-05
"UNC","Boston College",NA,NA,NA,NA,2019-03-05
"Pitt","Miami (FL)",NA,NA,NA,NA,2019-03-05
"Purdue","Minnesota",NA,NA,NA,NA,2019-03-05
"Auburn","Alabama",NA,NA,NA,NA,2019-03-05
"Utah State","Colorado State",NA,NA,NA,NA,2019-03-05
"Kentucky","Ole Miss",NA,NA,NA,NA,2019-03-05
"Kansas","Oklahoma",NA,NA,NA,NA,2019-03-05
"Mississippi State","Tennessee",NA,NA,NA,NA,2019-03-05
"East Carolina","Wichita State",NA,NA,NA,NA,2019-03-05
"Nevada","Air Force",NA,NA,NA,NA,2019-03-05
"Missouri","Georgia",NA,NA,NA,NA,2019-03-06
"Marquette","Seton Hall",NA,NA,NA,NA,2019-03-06
"St. Bonaventure","Davidson",NA,NA,NA,NA,2019-03-06
"La Salle","Dayton",NA,NA,NA,NA,2019-03-06
"LSU","Florida",NA,NA,NA,NA,2019-03-06
"George Washington","Fordham",NA,NA,NA,NA,2019-03-06
"Richmond","UMass",NA,NA,NA,NA,2019-03-06
"Texas A&M-Corpus Christi","McNeese State",NA,NA,NA,NA,2019-03-06
"Penn State","Rutgers",NA,NA,NA,NA,2019-03-06
"Central Arkansas","Sam Houston State",NA,NA,NA,NA,2019-03-06
"Iowa State","West Virginia",NA,NA,NA,NA,2019-03-06
"Providence","Creighton",NA,NA,NA,NA,2019-03-06
"Georgetown","DePaul",NA,NA,NA,NA,2019-03-06
"Incarnate Word","Houston Baptist",NA,NA,NA,NA,2019-03-06
"Northwestern State","Nicholls State",NA,NA,NA,NA,2019-03-06
"Duquesne","Saint Louis",NA,NA,NA,NA,2019-03-06
"New Orleans","Southeastern Louisiana",NA,NA,NA,NA,2019-03-06
"South Florida","Tulane",NA,NA,NA,NA,2019-03-06
"Arkansas","Vanderbilt",NA,NA,NA,NA,2019-03-06
"Oklahoma State","Baylor",NA,NA,NA,NA,2019-03-06
"Georgia Tech","NC State",NA,NA,NA,NA,2019-03-06
"Ohio State","Northwestern",NA,NA,NA,NA,2019-03-06
"Clemson","Notre Dame",NA,NA,NA,NA,2019-03-06
"Oregon State","Washington",NA,NA,NA,NA,2019-03-06
"UC-Riverside","Long Beach State",NA,NA,NA,NA,2019-03-06
"Fresno State","San Diego State",NA,NA,NA,NA,2019-03-06
"Wyoming","San Jose State",NA,NA,NA,NA,2019-03-06
"Boise State","New Mexico",NA,NA,NA,NA,2019-03-06
"Oregon","Washington State",NA,NA,NA,NA,2019-03-06
"Troy","Appalachian State",NA,NA,NA,NA,2019-03-07
"Louisiana","Little Rock",NA,NA,NA,NA,2019-03-07
